date,return_pct,day_range_pct,cir,breadth_ratio,volume_ratio,dispersion_ratio,concentration_ratio,sector_participation,vix_close,vix_change_pct,coincident_label,km_3,km_4,km_5,km_6,km_7,gmm_3,gmm_4,gmm_5,best_cluster
2022-10-13,-0.6380083627274602,0.9133466750125502,0.3693693693693605,0.30349099099099097,0.7330615269439874,0.826241548827804,1.0845349878843515,0.75,20.29,0.5450941526263575,Trend-Down,0,0,4,2,2,0,1,0,4
2022-10-14,1.0070910731235783,1.0403998673315562,0.08920581655481427,0.4773638968481375,0.8014100730548458,0.846447840582727,1.038301148682691,0.5833333333333334,18.26,-10.004928536224734,Range,0,0,4,4,3,0,1,2,4
2022-10-17,0.7337495708641395,1.3285735740939708,0.9271739130434783,0.4302653867871259,0.8454693987304721,1.0276034476099385,1.0009855525410367,0.75,18.42,0.8762322015334112,Trend-Up,1,1,2,1,1,1,2,1,2
2022-10-18,1.0117376587067906,0.5361140736377699,0.5642666666666822,0.64749430523918,0.9592808889542532,1.1835302432867454,0.9668014167998227,1.0,17.45,-5.266015200868635,Trend-Up,1,1,2,1,1,1,2,3,2
2022-10-19,0.14467931800570266,0.7694613770360748,0.29239332096476034,0.4445701357466063,0.9185712482116111,1.2019806732476095,0.9029499759512387,0.5,17.49,0.22922636103150928,Range,0,0,4,4,4,0,0,3,4
2022-10-20,0.2952219160873071,0.9288912801505438,0.8761875574624545,0.4688393367638651,0.9366776039245571,0.9309703026573998,0.894869896530627,0.75,17.23,-1.4865637507146867,Range,1,1,2,1,1,1,2,1,2
2022-10-21,0.07031447937393409,0.850008249745404,0.37182061579651093,0.30017152658662094,1.0556394680092656,1.196235364994859,1.3228515284308566,0.3333333333333333,17.28,0.29019152640743506,Range,0,0,3,0,6,0,0,3,3
2022-10-24,0.8787401216410862,0.3956403423430922,0.33285816108338234,0.8302101078932425,0.2122889554911125,0.7662746765194066,1.047746056049625,0.9166666666666666,17.42,0.810185185185186,Range,1,1,2,1,1,1,2,2,2
2022-10-25,-0.4196099995770197,0.988312986545917,0.1108882521489888,0.35397727272727275,1.0332152366144247,0.8875848234476932,1.0209282904593868,0.5,16.88,-3.0998851894374457,Range,0,0,4,4,3,0,0,3,4
2022-10-27,0.4564929897742376,0.7295504582242237,0.6371715610510031,0.5475241889584519,1.1623932021881112,1.050339089842919,0.9442863601709778,0.9166666666666666,16.6,-1.6587677725118377,Trend-Up,1,1,2,1,1,1,0,3,2
2022-10-28,0.28105170280121605,0.6476713068117972,0.5477430555555395,0.35145964510589583,0.9786004363572893,0.9480393472187528,0.9955559031781879,0.25,15.92,-4.0963855421686795,Range,0,0,4,4,3,0,0,3,4
2022-10-31,1.267231879821007,0.682315319616692,0.913751017087073,0.566628701594533,1.0675072926788414,1.295946537855533,0.9961295585849678,1.0,15.8,-0.7537688442211032,Trend-Up,1,1,2,1,4,1,2,1,2
2022-11-01,0.7394987841573997,0.6373516152854046,0.7371379161262569,0.5622119815668203,1.2141358512322529,1.0002826254548791,1.085198799665794,0.75,16.13,2.088607594936698,Trend-Up,1,1,3,0,6,1,2,1,3
2022-11-02,-0.3447154650765616,0.7194662345813772,0.262874711760165,0.48303622771707877,1.0750680306774751,0.9736798519997234,0.9254873947913852,0.6666666666666666,16.66,3.2858028518288895,Range,0,0,4,4,3,0,0,3,4
2022-11-03,-0.16673256704555772,0.8148365618439266,0.6356220258327732,0.46233467510063253,1.0433877881004274,0.8967148650402585,0.9071321351809776,0.4166666666666667,15.94,-4.32172869147659,Range,0,0,4,4,3,0,0,3,4
2022-11-04,0.3570103087072951,0.6510405886135351,0.8478168715557649,0.5658870507701084,1.1563357062790272,0.9466323883868764,1.1108935076442155,0.6666666666666666,15.66,-1.7565872020075202,Range,1,1,3,0,6,1,0,3,3
2022-11-07,0.47275647659812403,1.0479157052761114,0.723722149410219,0.6002271436683703,1.2821443240433803,1.0775828360373974,1.1513741916892795,0.9166666666666666,15.59,-0.4469987228607919,Trend-Up,1,1,3,0,6,1,2,1,3
2022-11-09,-0.25160964247258333,0.9852949275761494,0.22079373951928272,0.4339943342776204,1.3017262465861454,1.1273722474320582,0.9512960941141663,0.75,15.92,2.1167415009621493,Range,0,0,3,2,2,0,1,0,3
2022-11-10,-0.7093682877127194,0.7416159128476336,0.4397905759162345,0.25396825396825395,1.0814422498284217,1.3847339692230196,0.8856470437295025,1.0,15.57,-2.198492462311552,Trend-Down,2,3,0,2,4,0,1,0,0
2022-11-11,1.7833172474234882,0.5610445947345227,0.8776104905293982,0.5455065827132227,1.4488565802902935,1.1147772902993356,1.2402551462306928,0.75,14.41,-7.450224791265258,Trend-Up,1,1,3,0,6,2,3,2,3
2022-11-14,-0.11199093173185348,0.48038234178889516,0.20159000567859336,0.44892167990919407,1.1361673113026256,1.0252383399624805,0.8778160601627428,0.5,14.91,3.4698126301179633,Range,0,0,4,4,3,0,0,3,4
2022-11-15,0.4050924347282825,0.7930599780475386,0.831791709489557,0.47897727272727275,0.97819363899525,0.9264973450504459,0.7717601990947591,0.75,14.64,-1.810865191146882,Range,1,1,2,1,1,1,2,1,2
2022-11-16,0.033961115880765114,0.5323295119679081,0.6683673469387755,0.3645124716553288,1.1134269477507106,0.8965982886067068,1.0113590455210555,0.3333333333333333,15.1,3.1420765027322384,Range,0,0,4,4,3,0,0,3,4
2022-11-17,-0.35714964706010655,0.5704893724889354,0.29574773053035236,0.3592233009708738,0.9512588330149385,0.7812418663186076,1.0365757358805328,0.75,14.88,-1.4569536423840956,Range,0,0,4,4,3,0,1,0,4
2022-11-18,-0.19761337556354341,1.009414097385515,0.5294913419913558,0.33695652173913043,0.9435563797469673,0.8449651564465224,0.7702964461070805,0.8333333333333334,14.39,-3.2930107526881747,Range,0,0,4,4,3,0,0,0,4
2022-11-21,-0.8067665702588878,0.7100790475744742,0.20628150445910842,0.35454545454545455,0.8901756766349141,1.21746329758924,0.7987292910903215,0.8333333333333334,14.8,2.8492008339124464,Trend-Down,0,3,0,2,2,0,1,0,0
2022-11-22,0.46393299541023225,0.6804902379934326,0.8578332662102447,0.4695503699487763,0.933236956046861,0.9226473727438506,0.9131069352753944,0.8333333333333334,13.84,-6.486486486486487,Trend-Up,1,1,2,1,1,1,2,1,2
2022-11-23,0.12634152223720552,0.43465765235600023,0.2676322418135971,0.5631399317406144,0.9272826364156088,0.933558250999675,0.9294589246099672,0.75,14.04,1.4450867052023142,Range,0,0,4,4,3,0,0,3,4
2022-11-24,1.1870971273727493,1.2737974799963252,0.806328307496275,0.5910908052541405,0.9501979408081064,0.8839608258741076,0.9182835634266933,1.0,13.48,-3.988603988603978,Trend-Up,1,1,2,1,1,1,2,1,2
2022-11-25,0.1549980794304462,0.48507109964755596,0.7533407572382992,0.6396140749148694,0.9872906826144696,1.0312010716930822,0.9166457204192103,0.75,13.33,-1.1127596439169163,Range,1,1,2,1,1,1,0,3,2
2022-11-28,0.27008413120686026,1.3395105789821091,0.7928815604263032,0.6097560975609756,1.0356978524364837,0.9118112090516296,1.0614711656043339,0.6666666666666666,13.57,1.8004501125281402,Range,1,1,2,1,1,1,2,1,2
2022-11-29,0.2979084456774972,0.6764940474431913,0.523223501389435,0.4397042093287827,0.9399210033008508,0.9200997273571577,0.9053604115408564,0.6666666666666666,13.62,0.3684598378776549,Range,0,0,4,4,3,0,0,3,4
2022-11-30,0.7535697884579751,1.063526376253775,0.7107769423558861,0.6289592760180995,1.6861034881994574,1.2123773888860483,1.5556237349679474,0.9166666666666666,13.81,1.3950073421439058,Trend-Up,1,1,3,0,6,2,3,2,3
2022-12-01,0.28867144498316843,0.5815282392026462,0.31352833638025557,0.6054421768707483,1.0905588353877154,0.8374145418509272,0.8271474237094675,0.6666666666666666,13.36,-3.25850832729907,Range,0,0,4,4,3,0,0,3,4
2022-12-02,-0.618737541528247,0.7635282224635085,0.39859894921189365,0.5712656784492588,1.0196752414559398,0.9595921190213575,0.9336821020241968,0.6666666666666666,13.45,0.6736526946107713,Trend-Down,0,0,4,4,3,0,0,3,4
2022-12-05,0.026476109990847263,0.7339160100636061,0.7992714025500963,0.5881690140845071,1.0009987154201365,0.9826646198919083,0.9391175724592279,0.5,13.73,2.0817843866171026,Range,0,0,4,4,3,0,0,3,4
2022-12-06,-0.31174720136034617,0.41302919365436963,0.8422077922077733,0.37758433079434167,0.8973843488042904,0.9182999788917799,0.9785552292269832,0.75,14.04,2.2578295702840423,Range,0,0,4,4,3,1,2,1,4
2022-12-07,-0.4411902750398933,0.7537512459254752,0.2294496068620375,0.36141304347826086,0.8823287084747812,1.040894597072375,0.8892216278110728,0.8333333333333334,14.08,0.2849002849002913,Trend-Down,0,0,4,2,2,0,1,0,4
2022-12-08,0.2631933406966436,0.4731492502424817,0.8222600795002659,0.5274009766684753,0.9224396417513079,1.033305197520436,1.2026276486273786,0.6666666666666666,13.4,-4.829545454545448,Range,1,1,3,1,1,1,0,3,3
2022-12-09,-0.6058782278800745,1.3764691889320317,0.33974862529457683,0.24063009234111896,1.089296143718113,0.9144708929665553,1.1850417619759932,0.75,13.48,0.5970149253731405,Trend-Down,0,3,3,2,2,0,1,0,3
2022-12-12,0.0029735194576385737,0.9506869977266689,0.8612453795848848,0.529126213592233,0.8989683283660224,0.9679614654816973,1.0332458960143487,0.8333333333333334,13.32,-1.1869436201780381,Range,1,1,2,1,1,1,2,1,2
2022-12-13,0.5992815109354677,0.6827708512467717,0.9271940181031086,0.5361842105263158,0.9923627418362485,1.028115055463071,1.0745971884188574,0.75,12.88,-3.3033033033032955,Trend-Up,1,1,2,1,1,1,2,3,2
2022-12-14,0.2810619088563948,0.3386869450115866,0.4335443037974538,0.5695652173913044,1.0607736816364546,0.9723905304528546,1.0096941771410664,0.9166666666666666,12.89,0.07763975155279379,Range,1,1,2,1,1,1,0,3,2
2022-12-15,-1.3150913972444056,1.4401381489989125,0.10256410256410503,0.28469945355191256,0.9832528491263572,0.9148404437210229,1.0261552334064956,1.0,13.73,6.516679596586505,Trend-Down,2,3,0,2,2,0,1,0,0
2022-12-16,-0.7922931973564973,1.0170233729268119,0.0745425188374521,0.2719869706840391,1.1704472022920822,1.2963361981152828,1.068419803661224,1.0,14.07,2.476329206118,Trend-Down,2,3,0,2,2,0,1,0,0
2022-12-19,0.8289999452624652,1.0157189428054265,0.9401389631213223,0.5945652173913043,0.8409742890056124,1.0619179292543786,0.7787112570692704,0.8333333333333334,13.55,-3.6958066808813084,Trend-Up,1,1,2,1,1,1,2,1,2
2022-12-20,-0.1908205282715736,1.1000636377975883,0.9030902348578385,0.408130081300813,0.8324473891812472,0.9142415640082698,0.8736401812715296,0.75,13.78,1.697416974169741,Range,0,0,4,4,3,1,2,1,4
2022-12-21,-1.0127656334136592,1.7066778027484797,0.11703155183515362,0.13240043057050593,1.0360084626147492,1.1855294302855897,0.7906072338590038,0.8333333333333334,15.56,12.91727140783745,Trend-Down,2,3,0,2,2,0,1,0,0
2022-12-22,-0.3942502651229973,1.3799590122108387,0.23485908454926907,0.13964686998394862,0.9420587154448096,1.0952366023004354,0.8056054305014464,1.0,15.19,-2.3778920308483387,Range,2,3,0,2,2,0,1,0,0
2022-12-23,-1.7683224519855267,1.521609722128629,0.1007565971581443,0.04797441364605544,0.9931748116163859,1.2167847787681556,0.8217162822991286,1.0,16.16,6.385780118499018,Trend-Down,2,3,0,2,2,0,1,0,0
2022-12-26,1.1669699216029894,1.7199937828205933,0.7756979183475865,0.8993036957686128,0.826398358397386,1.287757274536849,0.8725359202248097,0.9166666666666666,15.93,-1.42326732673268,Trend-Up,1,1,2,1,4,1,2,1,2
2022-12-27,0.6533589421913399,1.002630664615075,0.9067656765676524,0.7967479674796748,0.7731349210060218,1.0629223915788923,0.9376034665713529,0.9166666666666666,15.29,-4.017576898932839,Trend-Up,1,1,2,1,1,1,2,1,2
2022-12-28,-0.05404719754250609,0.5780107601048421,0.5169451073985819,0.5754768392370572,0.8106123182894491,0.9503606475881697,0.903777198401088,0.5833333333333334,15.4,0.7194244604316724,Range,0,0,4,4,3,0,0,3,4
2022-12-29,0.377983170092433,1.3022923423671127,0.8366399324609519,0.5049126637554585,0.9394925038258473,0.8186174609479859,0.8981742334763367,0.8333333333333334,14.81,-3.8311688311688297,Range,1,1,2,1,1,1,2,1,2
2022-12-30,-0.47111208839536456,1.0215240841079725,0.13517166801838282,0.638402625820569,0.8359824444659522,0.829503086315098,0.9178994872410021,0.5833333333333334,14.87,0.4051316677920136,Trend-Down,0,0,4,4,3,0,0,3,4
2023-01-02,0.5089669875671943,0.7069671849627363,0.8624174115818071,0.6771910724006532,0.7756177805309276,0.9713309302032762,0.9907717580026928,0.9166666666666666,14.69,-1.2104909213180859,Trend-Up,1,1,2,1,1,1,2,1,2
2023-01-03,0.19288416783669327,0.5602617297086884,0.8100832109642567,0.5570801317233809,0.8355856417090368,0.8091065479873228,0.9017905424892513,0.5,14.39,-2.042205582028589,Range,0,0,4,4,3,0,0,3,4
2023-01-04,-1.039898423424035,1.2326144006384845,0.10049460431655592,0.23714131023280996,0.9209837751648082,1.0214016960885957,1.0025819958227207,1.0,15.2,5.628908964558721,Trend-Down,2,3,0,2,2,0,1,0,0
2023-01-05,-0.2815504116566281,1.2655519212545512,0.4371980676328616,0.44577006507592193,0.995583563679866,0.8139850846078028,1.299079064762292,0.25,14.98,-1.4473684210526194,Range,0,0,3,4,3,0,0,3,3
2023-01-06,-0.7375438733003059,1.4101778050276026,0.25372245384157593,0.27495908346972175,0.9006499245905801,1.1326395828642202,1.1211623735195921,0.8333333333333334,15.03,0.33377837116153053,Trend-Down,2,3,0,2,2,0,1,0,0
2023-01-09,1.3536251116355702,1.1339027246812365,0.8041412911084008,0.6225490196078431,0.9027035160043501,0.8750521121336807,1.215831889195222,1.0,14.65,-2.528276779773775,Trend-Up,1,1,2,1,1,1,2,1,2
2023-01-10,-1.0333569045146151,1.5161199387076614,0.2141016200294616,0.3108108108108108,0.9049599390178193,0.8246223921657677,1.3590850024561532,0.9166666666666666,15.51,5.870307167235489,Trend-Down,2,3,0,2,2,0,1,0,0
2023-01-11,-0.10299121085846075,0.8493660488273719,0.46940789473685646,0.5093715545755237,0.9207754233331759,0.8126201916697166,1.2982080698768999,0.5,15.44,-0.45132172791747527,Range,0,0,3,0,3,0,0,3,3
2023-01-12,-0.20954754494096894,1.031178954205899,0.5243008417051339,0.3919292426755113,0.9389065750329949,0.7600555060573969,1.2999278022729048,0.6666666666666666,15.28,-1.0362694300518172,Range,0,0,3,0,3,0,0,3,3
2023-01-13,0.5510073803630666,1.2535780715725613,0.810084406930252,0.5771144278606966,0.9939500225859621,1.0597412130464328,1.2090548170157371,0.8333333333333334,14.46,-5.366492146596846,Trend-Up,1,1,2,1,1,1,2,1,2
2023-01-16,-0.34388469977613134,1.0952871915662887,0.2102040816326382,0.3713968957871397,0.9259027021308217,0.8608220333295684,1.127424473166619,0.6666666666666666,15.02,3.872752420470249,Range,0,0,4,2,2,0,0,0,4
2023-01-17,0.8854502831820321,1.0252973140644566,0.8987034035656394,0.44726670347874103,0.9452032705183513,0.8500089533789956,1.052144576244173,0.75,14.59,-2.8628495339547255,Trend-Up,1,1,2,1,1,1,2,1,2
2023-01-18,0.6206621504101673,0.8329044031631612,0.8783873099801617,0.5479224376731302,1.0020941531878766,0.9829454783062629,1.1470369022231346,0.75,14.37,-1.5078821110349638,Trend-Up,1,1,2,1,1,1,2,1,2
2023-01-19,-0.3165367031188526,0.5050295866157536,0.482230727173299,0.3902439024390244,0.9197440493548009,0.8285176262897764,1.1064486285478523,0.8333333333333334,13.96,-2.8531663187195466,Range,0,0,4,4,3,0,1,0,4
2023-01-20,-0.44290183539181793,0.7169542341902577,0.08858800773694954,0.3442350332594235,1.0293319166662889,1.0636926422509074,1.065283883280701,0.75,13.79,-1.217765042979957,Trend-Down,0,0,4,2,2,0,1,0,4
2023-01-23,0.5042254536780977,0.5472292208813498,0.5557236510337847,0.4430379746835443,0.9506927585109995,1.022119017424116,1.0577769386693736,0.75,13.62,-1.2327773749093551,Trend-Up,0,0,4,4,3,1,0,3,4
2023-01-24,-0.0013798013637988937,0.6766639254234589,0.3234094616639338,0.36505286588759045,1.0006177756516885,0.8869380831622518,1.2644657980138658,0.5833333333333334,13.66,0.2936857562408246,Range,0,0,3,0,3,0,0,3,3
2023-01-25,-1.2492893924926696,1.4221479492173692,0.1799960699548037,0.1935659760087241,1.1091122781839489,0.8743126221722924,1.149623000901383,1.0,14.66,7.320644216691075,Trend-Down,2,3,0,2,2,0,1,0,0
2023-01-27,-1.6074268036742945,2.2221780412227705,0.2832310838445784,0.1399132321041215,1.66181490954324,1.126987734117483,1.6270186401538296,0.75,17.32,18.144611186903138,Trend-Down,2,3,3,5,0,2,3,2,3
2023-01-30,0.25334647402490695,1.72021565022283,0.8017127799736485,0.3967032967032967,1.4824646407221722,1.0561510661046771,1.5442680010109504,0.3333333333333333,17.71,2.2517321016166214,Range,0,0,3,0,6,1,0,2,3
2023-01-31,0.07479198479229954,1.121890596558185,0.6288165531163324,0.7883771929824561,1.4010663562829837,1.086165267166248,1.1332089784288382,0.8333333333333334,16.88,-4.686617730095999,Range,1,1,3,0,6,1,2,2,3
2023-02-01,-0.25959466995808533,3.5126558925540508,0.4248545572074954,0.2663755458515284,1.5979101842775474,1.146709104341957,1.1257077464862817,0.8333333333333334,16.78,-0.5924170616113611,Range,2,3,3,0,6,2,3,4,3
2023-02-02,-0.03349170938277135,1.1808363239903732,0.7908150997836025,0.46306504961411243,1.312481403138163,1.0188012506435014,1.4141269645300572,0.5,15.73,-6.257449344457688,Range,0,0,3,0,6,1,0,2,3
2023-02-03,1.38355744332892,1.602437542182298,0.9432016777350574,0.3537190082644628,1.1951200050639794,1.238546885765191,1.3409909760563237,0.5833333333333334,14.4,-8.455181182453908,Trend-Up,1,1,3,0,6,1,2,2,3
2023-02-06,-0.5010067743733249,0.7056167884444468,0.5285201435979167,0.5391014975041597,0.9066322603040172,1.071779191230391,1.0405613899838853,0.5,14.69,2.013888888888893,Trend-Down,0,0,4,4,3,0,0,3,4
2023-02-07,-0.242617340103346,0.8949581017408356,0.43474148802017515,0.401431718061674,1.0207799349289424,1.0169602762790149,1.145451441318335,0.75,14.13,-3.8121170864533593,Range,0,0,3,0,3,0,0,0,3
2023-02-08,0.8475580509550662,0.864775035391145,0.8252992559042373,0.6459833795013851,0.9800363546008667,1.0866041181055022,1.1544542741888477,1.0,13.6,-3.7508846426043907,Trend-Up,1,1,2,1,1,1,2,1,2
2023-02-09,0.12170078951638796,0.7662021577728285,0.8289569657184511,0.46519337016574586,0.9257367010903365,1.0072174664948017,1.1296809404950914,0.3333333333333333,13.04,-4.117647058823537,Range,0,0,4,4,3,0,0,3,4
2023-02-10,-0.20650014390740656,0.4253353120712387,0.7307439104674057,0.5060975609756098,0.8533801726540946,1.055635871692678,0.914927023844281,0.3333333333333333,12.75,-2.223926380368091,Range,0,0,4,4,3,0,0,3,4
2023-02-13,-0.4793772575812594,0.9056941404205793,0.31780055917987715,0.2510989010989011,0.8447955674909846,1.1442385264541655,0.9645216697917186,0.9166666666666666,13.68,7.294117647058829,Trend-Down,2,3,0,2,2,0,1,0,0
2023-02-14,0.8944397863923426,0.8616915367390134,0.8401294498381829,0.3272926963207029,0.8228826288843926,1.0664239094454095,0.9337419407357085,0.6666666666666666,13.45,-1.6812865497076057,Trend-Up,0,0,4,4,3,1,0,3,4
2023-02-15,0.47964706899388254,1.000785419505598,0.8987798114254018,0.5599334073251943,0.8294888929404967,1.3655006545120396,0.9318611264501949,0.8333333333333334,12.86,-4.386617100371748,Trend-Up,1,1,2,1,4,1,2,1,2
2023-02-16,0.11101335768226583,0.7435191576776173,0.2624906785980423,0.583610188261351,0.8947189522581216,0.9314220199175264,0.7716481319406331,0.5833333333333334,12.89,0.2332814930015692,Range,0,0,4,4,3,0,0,3,4
2023-02-17,-0.5081545921040487,0.8339742089366005,0.39826261276312463,0.3561111111111111,0.7603768441982144,0.8192053444454698,0.7394312546160142,0.8333333333333334,13.09,1.5515903801396336,Trend-Down,0,0,4,2,2,0,1,0,4
2023-02-20,-0.5550540007356219,1.0420519372807298,0.14089809088463295,0.34142305570877,0.7276612671875538,0.9052653353033683,0.6191087639902872,0.8333333333333334,13.38,2.2154316271963292,Trend-Down,0,3,4,2,2,0,1,0,4
2023-02-21,-0.10031045806573324,0.6989515726410507,0.2118780096308266,0.37251655629139074,0.7344485164226218,0.8518418631887781,0.7358835179684332,0.6666666666666666,14.01,4.7085201793722,Range,0,0,4,4,3,0,0,3,4
2023-02-22,-1.528045011134993,1.3845610477204975,0.10224233696769644,0.17331875341716785,0.7740205804478184,1.1312499195517172,0.7560644088322963,1.0,15.59,11.277658815132053,Trend-Down,2,3,0,2,2,0,1,0,0
2023-02-23,-0.245239058236435,0.9402526946962543,0.33920437291223376,0.42455947136563876,0.8402311746611592,0.8692274350633655,0.877345311294118,0.6666666666666666,15.08,-3.271327774214239,Range,0,0,4,4,3,0,0,3,4
2023-02-24,-0.25954743379256184,1.0188482634634586,0.24726046642315155,0.39089912280701755,0.7664583549825802,0.9218114084840237,0.7792773782981628,0.75,14.19,-5.901856763925728,Range,0,0,4,4,3,0,1,0,4
2023-02-27,-0.41853221724741374,0.877379590287871,0.6140235910878219,0.18614718614718614,0.8019087030405445,0.9706142670245719,0.8581061992018587,0.6666666666666666,13.88,-2.1846370683579863,Range,0,0,4,4,3,0,0,3,4
2023-02-28,-0.5102715507080524,1.0705648132362842,0.2631578947368421,0.49946581196581197,1.3642257289689386,0.9010588087379119,1.2008987188568987,0.6666666666666666,14.02,1.0086455331411948,Trend-Down,0,0,3,0,6,0,0,2,3
2023-03-01,0.8492280664241347,0.7019695259270294,0.8624489795918486,0.790058170280275,0.9027782301256584,0.9644458231384445,1.0196569869889034,1.0,13.0,-7.275320970042798,Trend-Up,1,1,2,1,1,1,2,1,2
2023-03-02,-0.7392168885272388,0.8070708178663961,0.11373390557941014,0.399468085106383,0.9329043457660201,1.0609506278470795,1.1878472762039434,0.8333333333333334,12.97,-0.2307692307692233,Trend-Down,0,3,0,2,2,0,1,0,0
2023-03-03,1.5728644086387522,1.2336346611270055,0.7677954388389697,0.6969371305749597,1.074670063062812,0.8910273769841127,1.2813087292086174,1.0,12.18,-6.0909791827293835,Trend-Up,1,1,2,1,1,1,2,1,2
2023-03-06,0.6655545672332508,0.7226963348568298,0.30859375,0.6231263383297645,1.1194216340754848,0.9013879833024443,1.278905713471333,0.8333333333333334,12.27,0.738916256157629,Range,0,0,3,0,6,1,0,3,3
2023-03-08,0.2424984967351662,0.9251227864642003,0.926331811263327,0.5491891891891892,1.0816774420567048,0.9664432755085626,1.07056512669619,0.6666666666666666,12.45,1.4669926650366705,Range,1,1,3,1,1,1,2,1,3
2023-03-09,-0.9282206101023038,1.1299290489834903,0.08050314465408805,0.3875266524520256,1.0360677645330396,0.900875763134643,1.0351895389441157,0.9166666666666666,12.73,2.248995983935753,Trend-Down,2,3,0,2,2,0,1,0,0
2023-03-10,-1.0045708827943645,0.7302057669888499,0.696421549351175,0.31835205992509363,0.9593265290112196,0.8412844257190173,1.0572977581722305,0.8333333333333334,13.41,5.341712490180672,Range,0,3,0,2,2,0,1,0,0
2023-03-13,-1.4851058697862074,2.4276711961432453,0.09809100732380471,0.10343007915567283,1.0573541647072209,1.2083759791671969,1.0704543099301707,1.0,16.22,20.954511558538403,Trend-Down,2,3,0,5,0,2,1,0,0
2023-03-14,-0.6470680820552244,1.3938028433460827,0.23658177225847207,0.27229299363057324,1.126857434469221,0.9245209549248941,1.1159037350242966,0.8333333333333334,16.22,0.0,Trend-Down,2,3,0,2,2,0,1,0,0
2023-03-15,-0.41746610104849147,1.6052768800652661,0.12204074142044542,0.43140407288317256,1.0066468959307557,0.8356868541455272,1.1092228268065922,0.8333333333333334,16.3,0.4932182490752224,Trend-Down,0,3,0,2,2,0,1,0,0
2023-03-16,0.07924747306615743,1.2498822532027087,0.6380122468205255,0.36585365853658536,1.1238538085658532,1.181934078047996,1.002892352395478,0.8333333333333334,16.22,-0.4907975460122782,Range,0,1,3,1,4,0,0,3,3
2023-03-17,0.6738060474755114,1.0973652123824074,0.7561950439648253,0.6126270733012306,1.3640894433037987,1.2134121604914443,0.9551880622253076,0.6666666666666666,14.77,-8.939580764488287,Trend-Up,1,1,2,1,4,1,2,2,2
2023-03-20,-0.6529220674793224,1.402427538791175,0.6717733473242514,0.22140221402214022,0.9777054567757828,0.9025285442826256,0.9429189679177469,0.8333333333333334,16.01,8.395396073121209,Range,2,3,0,2,2,0,1,0,0
2023-03-21,0.7010666101575191,0.6529300014613516,0.8191584601611406,0.6005376344086022,0.9379506866819083,0.952198959057891,1.057864799843896,0.6666666666666666,15.08,-5.808869456589639,Trend-Up,1,1,2,1,1,1,0,3,2
2023-03-22,0.25953529153881494,0.5795276325071943,0.4431589537223568,0.6169527896995708,0.7833406351324069,0.9593018222401639,0.866572905034822,0.75,14.81,-1.7904509283819592,Range,0,0,4,4,3,1,0,3,4
2023-03-23,-0.43726934042293,0.937523789446575,0.19737663960026078,0.34545454545454546,0.8782634790417977,0.9018725225976209,1.0602229111812476,0.6666666666666666,14.49,-2.160702228224176,Trend-Down,0,0,4,4,3,0,0,0,4
2023-03-24,-0.7720956379670962,1.1336644034688725,0.14419573138990324,0.19453207150368035,0.943643479076356,0.9798891062239926,1.0110996797363927,1.0,15.24,5.175983436852993,Trend-Down,2,3,0,2,2,0,1,0,0
2023-03-27,0.23989306611666983,1.0152657823934292,0.3893882284720277,0.1978021978021978,0.8824196960856363,1.1251166321606327,0.9260368979949106,0.4166666666666667,15.45,1.3779527559055094,Range,0,0,4,4,3,0,0,3,4
2023-03-28,-0.20016837692883316,0.8730687777627023,0.2564189189189238,0.24868282402528977,0.9096324732364591,1.1822886146561613,1.0246986956303787,0.8333333333333334,15.1,-2.265372168284785,Range,0,3,0,2,2,0,1,0,0
2023-03-29,0.7609856238607327,1.0863137927602668,0.7550525464834276,0.733615221987315,1.2163652620586805,1.2646334649494222,0.9996756971224087,0.9166666666666666,13.63,-9.735099337748332,Trend-Up,1,1,2,1,4,1,2,1,2
2023-03-31,1.6337152458622883,1.0193119140540452,0.8765187906188251,0.7345646437994723,1.1439256013227685,1.195287451414872,0.9872179207329931,1.0,12.94,-5.06236243580338,Trend-Up,1,1,2,1,1,1,2,1,2
2023-04-03,0.22062529702329137,0.6627179482758084,0.7398091934084979,0.8101464435146444,0.9232025816713912,1.3807731382738462,0.9962804483929925,0.6666666666666666,12.59,-2.7047913446676897,Range,1,1,2,1,4,1,2,3,2
2023-04-05,0.9138955227740997,0.9560262116927306,0.9195710455764068,0.7484177215189873,1.0463480689528928,1.2927219108086097,1.051354358640797,0.75,12.41,-1.429706115965046,Trend-Up,1,1,2,1,4,1,2,1,2
2023-04-06,0.2397897141034555,0.7719122798544371,0.7088700772911399,0.6710805084745762,1.0539886212422267,1.0847195784590784,1.1598326235811598,0.8333333333333334,11.8,-4.915390813859788,Range,1,1,2,1,1,1,2,3,2
2023-04-10,0.14148410576646508,0.5455613210357314,0.2714508580343124,0.5145118733509235,0.9355258139770021,1.1395141359188081,1.1418575470022971,0.6666666666666666,12.27,3.9830508474576254,Range,0,0,4,4,3,0,0,3,4
2023-04-11,0.5574768569085897,0.52814815232785,0.7174145299145177,0.6340945300053107,1.0442477994703803,1.0573555296015817,1.1941876522815464,0.8333333333333334,11.98,-2.3634881825590814,Trend-Up,1,1,2,1,1,1,2,3,2
2023-04-12,0.5083990227002344,0.6091262266735532,0.8769585253456356,0.5942796610169492,1.0489950266067443,0.9627092633407451,0.9101259587949797,0.5833333333333334,12.27,2.4207011686143476,Trend-Up,0,0,4,4,3,1,0,3,4
