date,nifty_gap_pct,banknifty_gap_pct,market_gap_mean,market_gap_median,gap_up_count,gap_down_count,gap_flat_count,gap_breadth_ratio,gap_skew,gap_std,large_gap_up_count,large_gap_down_count,volume_weighted_gap,gap_vs_vix
2021-01-14,-0.10161450341061862,-0.147200353649235,0.43890744278439375,0.36455679482984005,892,319,245,0.6126373626373627,0.27860350586279947,1.504051713166333,310,119,-0.541346902910736,-0.004363010021924372
2021-01-15,-0.008564224834883838,-0.033364340131758485,0.4543312043844986,0.2411412876913488,811,381,264,0.5570054945054945,2.1371012285464035,1.5259975606743537,311,101,0.21848253050733094,-0.00037187255036403986
2021-01-18,0.1357933170288872,0.08791570016251082,0.33602684716809783,0.08624407072013174,720,439,298,0.49416609471516815,-0.027353162596808728,1.735025665642657,316,155,0.5639852796104854,0.00565569833523062
2021-01-19,0.6326454874556298,0.8523580123696473,0.9742648984296399,0.7487832272557116,1137,168,154,0.7793008910212474,2.35649326089274,1.60065677402663,559,58,0.9526533825277653,0.02592809374818155
2021-01-20,0.11810359372363965,-0.11071755150755536,0.5567200637609202,0.38255547054322214,948,278,231,0.6506520247083047,1.0372207735374779,1.3695234988060172,348,101,0.47739831739356664,0.005157362171337976
2021-01-21,0.5889502686978965,0.5810648451159528,0.7884334769406698,0.6009178502350165,1115,190,153,0.7647462277091907,1.8686928059954933,1.570327390267573,432,88,0.9637988269680524,0.027329478825888466
2021-01-22,-0.04763422399052253,-0.3072678636339643,0.33061863409709363,0.17144256674013203,777,431,249,0.5332875772134523,0.987479931423471,1.5481210089987267,311,162,0.6336075074629512,-0.0021476205586349203
2021-01-25,0.7368545564608642,1.0905678235968885,1.1053486937403494,0.8881436373992635,1182,147,127,0.8118131868131868,0.46700673867935255,1.7876169819318288,638,75,1.4887436741990665,0.03286594810262552
2021-01-27,-0.006671863697327307,0.12132032411917848,0.27229898747086567,0.06359445719776868,699,477,278,0.48074277854195324,-0.31428985621113814,1.8041704365968076,328,182,-0.36728358549398793,-0.00028696187945493793
2021-01-28,-1.124753892965813,-1.559375985444722,-0.627925799964907,-0.6654835847382468,310,984,157,0.2136457615437629,0.659419148145307,1.6629180293063854,149,548,-1.5638630750384535,-0.04611537076530598
2021-01-29,0.9339571776472821,1.1276981912689443,1.1611313108848662,0.9299237159887563,1211,132,111,0.8328748280605227,0.3854372791484896,1.7658040703939186,680,61,0.5806766221479823,0.03845027491343278
2021-02-01,0.9094509556569319,1.3441625361927612,0.8945617068392869,0.6427953975971068,1009,248,199,0.6929945054945055,0.28251286312229107,1.7367244259751267,567,109,0.8603276817042785,0.03588993510879763
2021-02-02,1.399742318572672,1.5110739051136246,1.1745315899849087,0.9533690446848153,1253,192,123,0.7991071428571429,14.876369155593757,2.5923721822493664,741,113,1.8938032377714462,0.06002325551340789
2021-02-03,0.7308239775803305,0.8395612220182702,0.7709115160101623,0.5880665519219619,1146,230,195,0.7294716740929345,-7.677629356567022,2.048963577147253,522,104,1.149962721734977,0.03129867141671651
2021-02-04,-0.0060852132698352435,-0.6028749843563053,0.5526550355882507,0.36880255214366553,947,339,284,0.6031847133757962,0.9567132577459855,1.6779162589178618,398,141,0.32460391708725567,-0.00025621950609832603
2021-02-05,0.3823263838771851,0.8209128358343865,0.9587769074832082,0.7398753894080956,1204,203,164,0.766390833863781,2.008673818956244,2.055724591677626,591,102,1.7336327733206025,0.016536608299186205
2021-02-08,0.9384056150225195,1.176148873213756,1.1666787703908645,0.8339124391938846,1228,178,171,0.7786937222574508,1.0673848759831224,2.1089997085209204,660,90,0.929924301931838,0.040068557430508946
2021-02-09,0.3198639833816186,0.20884485036953837,0.7734435005649747,0.5050724051470334,1065,268,245,0.6749049429657795,1.6292435524367956,1.8696906100324566,444,114,0.529886446389734,0.013349915833957369
2021-02-10,0.06452979290900718,-0.03924396433375721,0.5575043727244964,0.37767843379064026,976,319,282,0.6188966391883323,1.1158675019507873,1.8840100878788881,419,136,0.4284435629856904,0.002658829538896052
2021-02-11,-0.22010392877238605,-0.26786387987625115,0.4045186731933647,0.12169506218115966,801,477,295,0.5092180546726002,1.565352594148743,1.8294520639695662,362,170,0.023353545247067092,-0.009190143163773949
2021-02-12,0.08501776146256912,-0.043354096682435284,0.6346474644912805,0.4540003174189122,1033,315,222,0.6579617834394904,-5.594560908894089,2.3918040277845485,457,128,0.16300343512279414,0.003688406137204734
2021-02-15,0.7056511445397762,1.0869896341345164,0.9452516775304407,0.7164291679925161,1138,261,173,0.7239185750636132,0.5833099659574502,2.4468846401752016,587,144,0.6215118443115242,0.030613932517994626
2021-02-16,0.3705590054000396,0.49951415647511155,0.6828985765915291,0.46036283529441446,1034,295,247,0.6560913705583756,1.476316984981598,2.003406282276208,440,112,2.1487777939949613,0.01725135034450836
2021-02-17,-0.21908844839014785,-0.15216289651306392,-0.010646151704682081,0.0,706,534,334,0.4485387547649301,-14.879870018863942,5.459772641910806,287,178,0.23305950104034057,-0.01005915741001597
2021-02-18,0.19593790477945294,0.4816998749693546,0.7300836231305637,0.512820512820511,1074,281,222,0.6810399492707673,-13.97927384590095,2.802664450194191,475,100,1.5174249644458038,0.009109154104112177
2021-02-19,-0.292017633499686,-0.5888703637904058,0.4379114353616849,0.108108108108107,793,484,298,0.5034920634920635,1.5995754315739166,1.7682878706883562,363,152,0.8432258617946878,-0.013556993198685516
2021-02-22,0.11547382648888771,0.09123476630508165,0.7368033199588984,0.4400307248528468,988,342,248,0.6261089987325729,1.3483353290543785,1.9433976081584863,512,137,0.1827220539486885,0.005189834898376976
2021-02-23,0.7260301041858153,0.8036656342534476,0.8118765472004097,0.526034923936991,1089,284,203,0.690989847715736,1.054614828146997,1.885037711018837,504,118,0.8539992370802639,0.028505304443887526
2021-02-24,0.1451610709963358,0.2518726711744801,0.9395515418022545,0.575079872204487,1142,226,205,0.7260012714558169,1.2257959446510103,1.8497344881679982,531,80,0.988936106331948,0.005753510542859127
2021-02-25,0.6531170738219183,0.8527582621672636,1.1060206412648728,0.8260448986308844,1274,153,131,0.8177150192554558,1.0753367935450757,1.721377904809782,647,60,1.3211122170223752,0.02702180694339753
2021-02-26,-1.3826929891669781,-2.0311089222687317,-0.7120548155665225,-0.7955434305664144,293,1107,159,0.18794098781270044,0.6794175764130114,2.060209368409281,175,663,-0.858146272856343,-0.06040598467308773
2021-03-01,1.193118661449577,1.6396292337574225,1.3950268851240475,1.0705095213587201,1275,127,153,0.819935691318328,0.4098056828105955,1.963726235949371,816,59,1.7744653390016494,0.04239938384682221
2021-03-02,0.7028394714647224,0.4594004986400835,1.0902001757671405,0.781838489311415,1249,144,166,0.8011545862732521,1.96683784348979,1.6805571647935942,611,58,1.5832607263636311,0.02742253107548663
2021-03-03,0.9739193382978906,0.9450955259361349,0.9832298389983074,0.7790927021696259,1234,167,158,0.7915330339961514,0.9618825717622175,1.5212956950675038,587,72,1.2974708735550755,0.04125028963565822
2021-03-04,-1.4354961431495061,-2.1788355438358664,-0.29085939330773014,-0.43644415871995634,416,948,196,0.26666666666666666,1.002267205679644,1.647578703570658,229,453,-1.3181575174745594,-0.06498398112944799
2021-03-05,-0.681663710359226,-0.9608267579079621,0.46933153792230914,0.12890005288208606,799,469,293,0.5118513773222293,7.874123805115233,1.9209482500486441,381,167,0.2885147644387471,-0.02822624059458493
2021-03-08,0.430777675875782,0.6650931144553285,1.181127962124279,0.8983817229890612,1254,174,145,0.7972027972027972,0.17879909470528443,1.9092802580246464,721,89,1.4555897827512505,0.016853586693105712
2021-03-09,0.6264960350891302,1.2193929257350966,0.9254985979411726,0.7327419976860705,1231,179,161,0.7835773392743476,1.627208472682239,1.701313152076223,540,74,0.8901165939131512,0.025384766413660057
2021-03-10,0.6871589042547477,0.6875659579569815,0.9155363014491538,0.7478633427112191,1224,185,165,0.7776365946632783,1.2346455525566151,1.5934257103210863,547,87,1.2556019240897391,0.030540395744655453
2021-03-12,0.9644278672536144,1.5555827626793528,1.0679891898923148,0.8340859586676075,1214,159,180,0.7817128139085641,2.0543919086203792,1.7338653575484706,643,58,2.0037185043150387,0.04647845143390913
2021-03-15,0.11609379314014845,0.13409716128141014,0.9206096829810747,0.5586592178770999,1121,221,209,0.7227595099935525,19.057322475343998,2.6587080865657695,506,81,1.3960239039326043,0.005347480107791269
2021-03-16,0.4460966542750855,0.48163080845475825,0.7774824402034766,0.5247502591650188,1119,229,204,0.7210051546391752,0.6132752310574211,1.6099886982099696,464,79,0.6729700224496756,0.021012560257893807
2021-03-17,0.2421120757589268,0.2886112755210668,0.5894534482699919,0.34662045060658286,939,316,296,0.6054158607350096,1.4084535703648908,1.5897538495429484,412,112,0.17155392743914985,0.01199168280133367
2021-03-18,0.9116042740790586,1.0174047050402812,0.8898220183046899,0.8885369140529065,1227,171,154,0.7905927835051546,-17.045292074164394,2.969731166721559,691,85,0.5572293130813246,0.04521846597614378
2021-03-19,-0.5955549754943279,-0.7868434110725242,-0.55762327453022,-0.5243088655862871,381,982,188,0.24564796905222436,0.624300914801961,2.0128602088509293,205,543,-1.0034959102024907,-0.029659112325414738
2021-03-22,-0.052224633749331506,-0.2142756779541899,0.638674057591052,0.39558575474067936,931,349,272,0.5998711340206185,1.004659383317997,1.8866491317030591,476,164,0.23047543953040275,-0.0026125379564447978
2021-03-23,0.21816725930348113,0.43001537044560223,0.8280235845058785,0.5383395555661252,1113,215,222,0.7180645161290322,0.9827421192960902,1.5649095401575532,477,81,0.6775077216176613,0.010647499233942467
2021-03-24,-0.6905280210600884,-0.847462585272829,0.11532505029959858,0.0,583,693,275,0.375886524822695,1.251528887011986,1.6984035904486605,274,211,-0.06462558704446852,-0.03340725791292155
2021-03-25,0.14777241673196162,0.3829605100132971,0.16310703255281284,0.08240157239265411,762,487,295,0.49352331606217614,-19.721433550925248,3.8062182641045696,323,180,0.587037830637642,0.006579359605163028
2021-03-26,1.2663264665023766,1.8135849205231258,1.1484665488256196,0.9980654446496651,1259,162,125,0.814359637774903,1.0855672142908184,1.8174261898478488,772,87,1.0384010104243326,0.05578530689437782
2021-03-30,0.8354414673991784,0.8935056515658291,1.1748088291682373,0.9045226130653283,1203,202,140,0.7786407766990291,16.40427484854953,2.7255032021137304,719,94,1.4898701222138124,0.04045721391763576
2021-03-31,-0.2239796296421015,-0.32560789488442765,0.4093632029986552,0.17196904557179593,826,443,278,0.5339366515837104,0.6073233919081754,1.7171133375158303,364,159,0.08815989054640283,-0.010846471169109032
2021-04-01,0.7331168698564428,0.8530532460162332,1.0405340141076382,0.812552790887755,1227,191,130,0.7926356589147286,0.3784347867724262,1.6430629598575257,625,73,0.9173494242796646,0.035502027595953646
2021-04-05,-0.19943029524427391,-0.6168409238584638,0.4967704809455522,0.11964790120750912,789,509,250,0.5096899224806202,0.9834880224878934,1.8108324974864574,424,188,0.46424450801990186,-0.009976503013720557
2021-04-06,0.677697468198768,0.7246277026272452,0.7566041073779364,0.533215499144668,1094,245,211,0.7058064516129032,1.7284422641771633,1.6354829690138295,467,102,0.7791424141132535,0.0319367327143623
2021-04-07,0.22440153914258243,0.08722714594933123,0.6235698774701625,0.39963903570967574,1002,299,244,0.6485436893203883,0.40443238053595115,1.4737841402006828,419,92,0.7192663568611056,0.010767828173828332
2021-04-08,0.38194081267017843,0.49407114624506754,0.9824474894067424,0.6333567909922566,1176,185,182,0.7621516526247569,2.057061927011859,1.8689833724821274,517,72,0.9469582877209338,0.0188612746997619
2021-04-09,0.059500598367612234,-0.4452022932722399,0.6673934612239547,0.29573771330829723,900,359,283,0.5836575875486382,2.010598221895433,1.7624068067474385,418,94,0.3807432158277615,0.0029296207960419615
2021-04-12,-1.282116098241648,-2.4967602059291605,-0.955967737201961,-1.015228426395931,283,1113,149,0.1831715210355987,2.360625385631265,2.19943580256681,165,788,-2.07999996245186,-0.06478605852661183
2021-04-13,0.37803616848812727,0.35658612626656705,0.5334985679719397,0.3358321300431233,911,416,217,0.5900259067357513,0.8332315109936349,2.168730885968465,473,229,0.6125724958689386,0.016436355151657707
2021-04-15,0.12133914290441972,0.4957257424869965,0.04384865043238574,0.0,629,653,261,0.40764744005184705,-13.627073248288267,2.8500619868534516,344,348,-0.3400294718786051,0.005930554394155411
2021-04-16,0.1244732176841179,0.15134128549787462,0.7118991447710602,0.5060728744939347,998,301,244,0.6467919637070642,-15.228109587544276,2.775575295041177,490,112,0.5886361483201432,0.005958507308957295
2021-04-19,-2.1292460929616897,-3.0771684421365686,-1.4953727626272333,-1.4171287738755423,231,1181,135,0.1493212669683258,0.5594432885545633,2.3341466600060836,140,912,-3.0573669281904454,-0.1043748084785142
2021-04-20,1.1647382037612841,1.1552979326078905,1.172334583214882,0.9127365774805329,1201,209,138,0.7758397932816538,0.5568124711949026,2.0552636805202407,739,115,1.5017046342523326,0.051789159793743184
2021-04-22,-0.5403458213256496,-1.1223712503254268,0.23004574505307054,0.0,642,649,257,0.41472868217054265,1.3133323977248201,1.9916405290132773,386,309,-0.06760266579445662,-0.02409031749111233
2021-04-23,-0.5539300923563806,-0.9187417014341226,0.44328830856504053,0.09854649384247738,771,504,269,0.4993523316062176,1.7615933478430157,1.8197491805559067,365,163,0.06761933521953396,-0.0240525441752662
2021-04-26,0.7537644642938046,1.8736031120063945,1.1668170783103091,0.8661576291299489,1180,196,170,0.7632600258732212,0.9694395081788402,2.0157412036383913,693,86,1.387983340513582,0.033220117421498656
2021-04-27,0.060752502588878876,-0.14314418368311932,0.7887469857940894,0.5258162204510919,1120,298,239,0.6759203379601689,0.879156986044006,1.8801662581224716,521,129,0.26188996841197665,0.002585212876122505
2021-04-28,0.39206854545641434,0.3975824300030517,0.9826409121481319,0.7163424751627234,1256,201,201,0.7575392038600723,0.9471063093925053,1.6400320009360794,649,86,1.014038519945491,0.016987371986846377
2021-04-29,0.769952672633889,0.530205083800861,1.0821066150180811,0.8350117468340912,1314,175,169,0.7925211097708083,1.4355655761419095,1.8274765303770695,681,80,1.1703166562846592,0.034098878327453015
2021-04-30,-0.9906075233804823,-1.785878479585934,-0.14109219608709758,-0.24648009912758284,481,908,269,0.29010856453558503,1.9023187536315374,1.774401829693832,263,410,-0.7433709208618771,-0.042497105250127946
2021-05-03,-1.0255551530643725,-1.260608020303955,0.0004537225148592789,-0.0354382676800713,616,800,242,0.3715319662243667,-0.03921363373231474,1.8986047929336873,354,369,-1.30329877201556,-0.044531270215561115
2021-05-04,0.3628499092875215,0.4455464605006787,1.2916867260587142,0.9158154279675923,1346,132,181,0.811332127787824,2.311090164007027,2.0246878356940496,756,65,1.6747968050404343,0.015316585449030033
2021-05-05,0.7425930396992353,0.9505629780897973,0.9617328374381592,0.8262148158521221,1260,223,178,0.7585791691751956,1.225282653420658,1.714343263524356,707,102,1.3657101986972897,0.03227262232504282
2021-05-06,0.3454680407857458,0.35703718616264535,0.9666524632378015,0.7011760584857862,1252,199,199,0.7587878787878788,0.9023683302646538,1.6927216154049105,603,83,1.1138595504056152,0.015731695846345435
2021-05-07,0.62513582527437,0.6514295810258419,0.9403115330731799,0.721159381483838,1248,205,199,0.7554479418886199,-16.25766028645134,2.6578763106472683,630,97,1.1236341161299412,0.028363694431686477
2021-05-10,0.7090260841993823,0.8229877372395888,1.2755211171326055,0.942298901020211,1292,174,192,0.7792521109770808,1.5200024225859212,1.925117824835626,786,91,1.6031259837216516,0.03405504727182432
2021-05-11,-1.0215929890545983,-1.5130165588490896,-0.13059717981786123,-0.2499218994064356,496,914,247,0.2993361496680748,-9.900739507214874,2.3039284054437945,277,396,-0.6870400489471145,-0.050498911965130906
2021-05-12,-0.18315573287545073,-0.4701541119851882,0.9456956433419924,0.5925675485872306,1143,273,240,0.6902173913043478,1.0604465374705574,1.9077523716565044,587,106,1.52038283470113,-0.009236295152569378
2021-05-14,0.359949647875335,0.1320399478619505,1.183237111104169,0.8648536000833484,1288,169,200,0.7773083886541944,1.4112523163348607,1.8216849385065912,750,69,1.6259509750849126,0.01792577927666011
2021-05-17,0.5344806442382444,0.8340185050770055,1.2385226970196288,0.9061577922602981,1288,195,173,0.7777777777777778,1.1098697924740217,1.9534386049879542,767,103,1.0893820183979002,0.026368063356598144
2021-05-18,0.9652787782740369,1.296651897457357,1.18164240844894,0.928877504860548,1349,157,150,0.8146135265700483,0.4712336207111815,1.7391333399113162,781,79,1.4070062623553448,0.04922380307363778
2021-05-19,-0.3276388162641197,-0.6052048204136629,0.5045850004095913,0.24196335983408535,933,431,291,0.5637462235649546,2.114224664961663,1.7038372088812324,400,143,-0.29745229252910926,-0.017029044504372128
2021-05-20,0.08283350465565498,0.021819671547174124,0.858226350457709,0.5911294523458177,1131,247,238,0.6998762376237624,-7.355392066274867,2.129017145773582,558,100,0.250083244944939,0.004287448481141562
2021-05-21,0.548435031413419,0.6757253360252458,1.0501057381122294,0.837305952817502,1287,173,157,0.7959183673469388,1.9619102068717857,1.7753690597546719,667,77,1.0095576917752953,0.027910179715695625
2021-05-24,0.23755708289128208,0.7582302951145703,0.9945726674776949,0.714948316989128,1203,205,210,0.7435105067985167,0.8557150150758503,1.928837419510479,647,85,1.1132224765989662,0.012450580864322961
2021-05-25,0.6188436408140596,0.4332696116027046,1.1052016506045705,0.8371824480369661,1316,134,167,0.8138528138528138,0.7372223624061914,1.7323303560033436,666,62,1.024220563865412,0.03234938007391844
2021-05-26,0.31955919242261377,0.27450810686053817,0.9231621381609599,0.6448536196819954,1225,182,209,0.7580445544554455,1.5887677481606939,1.7152159195386982,553,74,1.2164575516596323,0.016961740574448714
2021-05-27,0.1470448879027808,-0.057663143448605236,0.9558524217120853,0.5459408220147233,1181,218,219,0.7299134734239803,2.859032118794766,1.9766107242307218,504,77,0.8396226622696994,0.007045754092131327
2021-05-28,0.5434268818641508,0.714060814844264,0.979772515902323,0.7253544345532381,1209,218,190,0.7476808905380334,1.915978152720529,1.7800196738081362,609,76,1.7798458875923415,0.027294167848525907
2021-05-31,0.013604869247485496,-0.12520826545290298,0.7955216060748469,0.5304554600329192,1103,281,233,0.6821273964131107,0.6654750317835125,1.8831843638887598,527,125,0.449413327895997,0.0007818890372118102
2021-06-01,0.3006520009241065,0.3183525606833104,0.9075768534385759,0.5847953216374213,1209,197,209,0.7486068111455109,2.2081885474544145,1.86405432129417,514,83,1.0482994421516447,0.01780059212102466
2021-06-02,-0.3499231132242042,-0.18564006203094507,0.563248388247525,0.25780578630765216,910,395,310,0.5634674922600619,2.3350542678948334,1.7163255340565677,412,116,0.4298325649070407,-0.020122088167004268
2021-06-03,0.5094310550711967,0.4599455811159281,1.1164818660264118,0.7884121745507899,1292,137,158,0.81411468178954,2.7318020589007994,1.6753936368767222,601,53,1.1493170761541591,0.029600874786240364
2021-06-04,0.141169572380484,0.024825380796089647,0.8885049920260107,0.6009615384615419,1190,202,195,0.7498424700693131,1.2504334271013922,1.541591013470785,519,49,1.0234291240820879,0.008963147452729144
2021-06-07,0.35002632376637255,0.47929184382142775,1.4089020807635873,0.9507640067911716,1336,111,142,0.8407803650094399,-4.288037207091254,2.3549626102921035,753,54,1.6516185350805195,0.021958991453348342
2021-06-08,0.14125504312245685,-0.0277905915446075,1.070655766500696,0.6102215602308725,1211,172,205,0.7625944584382871,1.531950841048857,2.016477492311497,529,52,1.3204702831464479,0.009072257104846297
2021-06-09,0.1664538344737343,0.08251318928438334,1.0589747297890109,0.6634637382749942,1199,156,196,0.7730496453900709,2.9719752100473067,1.9344916867925783,512,53,1.2499978614987952,0.010929339098735016
2021-06-10,0.36295957557714864,0.29626011120529316,1.083623135044491,0.7988693198442531,1266,129,155,0.8167741935483871,-0.4843354241422088,1.9018575550980104,594,48,1.338278411630929,0.024607428852688042
2021-06-11,0.37298851487665985,0.5506501343535142,1.3333228646154152,0.8700488657582106,1315,84,150,0.8489347966429954,2.958790604432081,1.9254102371063404,661,33,2.752667380305642,0.024865900991777323
2021-06-14,-0.05031852576213858,-0.3162859441784516,0.8066843029142702,0.4795990882524137,1006,272,272,0.6490322580645161,1.3014292217814003,1.8740135609961226,458,93,0.07580934082247277,-0.0035686897703644384
2021-06-15,0.34847282259824475,0.25021029681895346,0.9341660523501114,0.6916426512968199,1192,155,202,0.7695287282117496,1.7479719725370304,1.5981104810602178,507,59,0.7366844831436863,0.02367342544825032
2021-06-16,-0.13705751689588874,-0.14610861686207288,0.7744285619693101,0.4176896806529218,1022,253,273,0.6602067183462532,2.345127561122069,1.643040523243396,433,68,0.7205244684720108,-0.009381075762894507
2021-06-17,-0.7563001227203991,-1.096176096676038,-0.29520863925845703,-0.411527262360728,358,931,203,0.23994638069705093,-19.380160671118375,2.8856251270991455,195,376,-0.9231829773375378,-0.05086080179693337
2021-06-18,0.41487693896020694,0.3749414831211384,0.890418397063643,0.7042623659543779,1181,161,146,0.7936827956989247,1.0099741364840893,1.391160368962152,484,53,1.2580683605899257,0.027133874359725765
2021-06-21,-1.0042497298090036,-1.2979628450720648,-0.8852973754833764,-0.9663285517075737,263,1074,148,0.1771043771043771,0.5965006287452304,1.814090708017392,162,721,-1.325705759502979,-0.06785471147358133
2021-06-22,0.5969580541707709,0.6125381044010281,1.1961386538249001,0.9177215189873245,1278,101,108,0.859448554135844,-6.8610006756532105,2.1753988926911987,669,46,2.561182740298295,0.03963864901532343
2021-06-23,0.5709213675484603,0.4802129802849331,1.0367563240098012,0.7853403141361293,1221,132,134,0.8211163416274377,2.4412412409218094,1.5449321254311046,544,46,1.0193765371612042,0.03873279291373544
2021-06-24,0.32096742834011316,0.3288598368716311,0.6713503050092012,0.5513042047231131,1103,197,189,0.7407656145063801,-20.94623650983607,2.858212647412163,408,84,-0.04433562918518235,0.020882721427463447
2021-06-25,0.30968085140068435,0.25741522382061177,0.6187525551780343,0.5279503105590111,1054,242,191,0.7088096839273705,0.8966223185666118,1.5365169300328192,360,88,0.7260160668497885,0.02050866565567446
2021-06-28,0.34677671047611547,0.34936016615461085,0.8377007210965026,0.6301027221736977,1093,197,200,0.7335570469798658,3.066596903663629,2.000326629940139,463,92,1.1615068173875367,0.025936926737181412
2021-06-29,-0.045527262610112196,-0.11029583322138548,0.6124151550801157,0.4171011470281538,974,249,266,0.654130288784419,0.9862763355258396,1.6379274676042799,369,86,-0.3691212939527929,-0.0033975569112024025
2021-06-30,0.18065269915450433,-0.02399293922075163,0.7991440146447891,0.6077225227895999,1128,184,177,0.7575554063129617,1.4216827199862871,1.6464832491306254,433,73,0.8488419650700053,0.01389636147342341
2021-07-01,0.21340202906847683,0.2697557244005333,0.7262419225719294,0.536008796041787,1081,198,200,0.7308992562542258,0.4722897859864426,1.6429446166195025,409,82,-1.586983955049048,0.016352645905630406
2021-07-02,0.1648596938775615,0.12714796447930166,0.730545881257177,0.5396897057252992,1086,183,207,0.7357723577235772,1.429993949446563,1.4322920903664287,392,60,0.016396762319933034,0.012839540021616939
2021-07-05,0.4528628309015126,0.577565577608663,1.1644025005154823,0.8210545323221297,1240,104,134,0.8389715832205683,2.425582085473499,1.8018960431969782,603,41,0.9532128351815894,0.037457636964558526
2021-07-06,-0.13009690956685693,-0.10905373168238475,0.759828632884072,0.4525950743549112,1027,197,253,0.6953283683141503,2.849884449475268,1.4779437480534658,375,50,1.0690847273704924,-0.01077853434688127
2021-07-07,0.008534445972219196,-0.08024362583143319,0.48765189899056516,0.2513718371469853,855,338,281,0.5800542740841248,2.5946374213298133,1.5537924365263693,302,93,0.3913290986373831,0.0006949874570211071
2021-07-08,-0.15271117436467252,-0.4697900272005895,0.5480738564291383,0.35323564348529457,946,288,236,0.6435374149659864,2.361013790694728,1.5386889447101113,359,81,0.06986834420973968,-0.012507057687524366
2021-07-09,-0.2520997717432083,-0.3128357633504386,0.35417271280028606,0.13252054068380037,766,409,290,0.5228668941979522,3.4134648510583254,1.364872409438978,268,101,-0.37213242441258837,-0.01859142859463188
2021-07-12,0.49076470063353916,0.6076080742587919,1.1409271037950806,0.8689202076931135,1230,124,115,0.8373042886317222,1.6170289420420045,1.937945017295422,615,60,1.8216630985933007,0.03792617470120086
2021-07-13,0.6461644341919204,0.7987465517388381,1.039150161902369,0.7978723404255428,1253,85,129,0.8541240627130198,-10.24616897634413,1.9085914204572632,526,25,1.169645980004769,0.04974322049206469
2021-07-14,-0.02308322292384757,-0.2454209579126232,0.5080717236714539,0.32414910858995505,922,257,290,0.627637848876787,-20.943831409806386,2.5472567940207487,304,65,0.48379563900676037,-0.0018290984884189833
2021-07-15,0.11479788948494107,0.2500823561570886,0.7187047753164353,0.5007650577270928,1067,182,218,0.7273346966598501,1.494357939240011,1.4011978807249148,373,54,0.5464920633146281,0.009118180260916686
2021-07-16,0.21445347332988973,0.19578000788131877,0.6749102202041684,0.5019466054459132,1047,193,226,0.7141882673942701,3.068483474737264,1.4467408254070184,350,70,1.1566143262319952,0.01747787068703258
2021-07-19,-1.0607031161686598,-1.9056383175112934,-0.14384045293265205,-0.4055442103314377,343,917,206,0.2339699863574352,19.39148613299365,4.157168971411588,175,394,0.7439049896775236,-0.09058096636794703
2021-07-20,-0.3075721794774111,-0.8211418732468112,0.4650273439911113,0.2514166879999502,848,388,294,0.5542483660130719,1.3212189307157678,1.6094146674267962,329,129,0.08199030051746434,-0.02425648103134157
2021-07-22,0.6684962353106672,1.0434267167798383,1.1355649310717162,0.987496447854519,1272,124,131,0.8330058939096268,-19.960466138555898,2.894224600704817,752,69,1.7684924521533767,0.05060531682896799
2021-07-23,0.20696345120243542,0.20488907729263595,0.8582139184450751,0.631158287027922,1174,175,179,0.768324607329843,13.071786753442373,1.937801040106089,452,55,9.916953482024796,0.017406513978337715
2021-07-26,-0.042570501480510003,-0.24704290640057414,0.5466809648156524,0.23161551823973614,847,369,309,0.5554098360655738,1.5580939020341942,1.7821393310555875,363,131,0.6807851570722548,-0.003619940602084184
2021-07-27,0.22781202506247933,0.22775588917789413,0.8194143539961146,0.6535947712418277,1166,180,181,0.7635887360838245,1.0382919624825162,1.5883520968267038,496,73,0.4124450895713753,0.018298154623492317
2021-07-28,0.09589463021824063,0.12069849945901545,0.6402917011296028,0.4760711601102363,1047,251,229,0.6856581532416502,1.9199600633950629,1.5735349637556928,392,97,0.5224772913848174,0.007248271369481528
2021-07-29,0.3392873056895951,0.6005866868985743,0.7582623298818877,0.5920005415725793,1115,214,187,0.7354881266490765,19.478338817523632,3.037743121634789,451,106,0.6676971797698726,0.02478358697513478
2021-07-30,0.14038134290756954,0.020898490984833096,0.6115588759868475,0.3250270855904569,960,300,257,0.6328279499011207,0.9735398988232034,1.527984413297618,362,87,0.009274417289168738,0.01084025813958066
2021-08-02,0.7095708000672385,0.5104910168906018,1.1656039863391243,0.9011090573012748,1240,135,144,0.8163265306122449,1.4600658870025012,1.6161769261882453,670,60,0.7347020036128601,0.05543521875525301
2021-08-03,0.41800045954869525,-0.1418899452607314,0.8264507647275531,0.540830418273619,1116,188,214,0.7351778656126482,2.2057491750426994,1.5007947104081594,425,58,0.4612594736825944,0.03263079309513624
2021-08-04,0.3998574151852896,0.5132436458761047,0.7889276780779907,0.5613725242840761,1142,193,182,0.7528015820698748,1.0653828249672503,1.50559672025735,421,69,-0.5004816302298142,0.02908053928620288
2021-08-05,0.18543803970774153,0.1829130358151243,0.4497054033531038,0.3714392234296593,961,314,244,0.6326530612244898,-3.3984486648533725,1.9869356203272877,338,129,-4.789151266034697,0.01403770171898119
2021-08-06,0.06014262393676528,0.11455361067120862,0.5528124568087407,0.3173213317400059,930,312,280,0.6110381077529566,0.36792409001577714,2.129930176188745,393,136,3.851560533242546,0.004673086552973216
2021-08-09,0.2657314234336239,0.041748989437073725,0.8077865119150793,0.5750779176087906,1088,239,201,0.7120418848167539,3.001408038421547,2.35144727522815,473,121,1.1893126012428716,0.021073070851199357
