overnight_gap_pct,overnight_gap_pct_z20,overnight_range_pct,overnight_range_pct_p20,overnight_range_pct_p60,overnight_oi_change_pct,overnight_oi_change_pct_z20,overnight_volume_conviction,overnight_vol_delta,overnight_vol_delta_z20,fii_net_idx_fut,fii_net_idx_fut_delta5,fii_net_idx_fut_z20,fii_net_idx_fut_p60,fii_net_stk_fut,fii_net_stk_fut_delta5,fii_net_stk_fut_z20,fii_options_skew,fii_options_skew_z20,fii_options_skew_ratio,fii_dii_divergence,fii_dii_divergence_z20,client_vs_fii_divergence,client_vs_fii_divergence_z60,fii_acceleration_1d,fii_acceleration_1d_z20,fii_acceleration_3d,fii_acceleration_3d_z20,fii_acceleration_5d,fii_acceleration_5d_z20,pcr_oi_near_month,pcr_oi_next_month,max_pain_distance_pct,oi_concentration_atm,buildup_class,buildup_intensity,vix_overnight_gap_pct,vix_overnight_gap_pct_z20,turnover_weighted_breadth,turnover_weighted_breadth_z20,leadership_concentration,leadership_concentration_p60,cross_sectional_dispersion,cross_sectional_dispersion_z20,volume_concentration,volume_concentration_p60,iv_rv_spread,iv_rv_ratio,iv_rv_spread_z60,overnight_vs_session_vol,overnight_vs_session_vol_z20,nifty500_vs_nifty50_return_5d,midcap150_vs_nifty50_return_5d,smallcap250_vs_nifty50_return_5d,index_breadth_divergence,date,availability_regime,missing_count,nifty_return,breadth_ratio,vix_change_pct,coincident_truth,next_day_return,predictive_truth
,,,,,,,,,,10641.0,14839.0,0.6351969320530634,,178474.0,-8585.0,0.8382182638428102,39324.0,0.7844903614173273,0.5061166588894074,2090611.0,0.9391960189240263,14390.0,,-21752.0,-2.269158867356524,-21268.0,-1.8052070758535337,14839.0,0.38964683229026176,1.425529727221439,2.154240968612226,0.7304347826087035,32.34092967483166,,,0.0,0.317780515381529,0.5693842014209174,-0.32680638873076756,38.48108502043146,,2.880299504966549,0.848130326228573,52.807489779885564,,2.9686872099553927,1.329806027098485,,,,0.0025240328893864575,0.008193504554874323,0.005283858064113514,1.0,2023-05-31,pre_ix,19,-0.005337061315830979,0.5048231511254019,-0.3330557868442893,Neutral,-0.0025169414709945537,Neutral
,,,,,,,,,,-12052.0,-30839.0,-0.8267559937012402,,171899.0,15967.0,0.531031774288345,38152.0,0.6979771319190347,0.5101187129353604,2001213.0,-0.19194192558533676,223269.0,,-22693.0,-1.9777219369168735,-41688.0,-2.472875614901403,-30839.0,-2.2403246354302744,1.3855647686244366,2.156426322516288,0.47690217391304346,31.188135158407015,,,0.020885547201332517,1.1174502428679152,0.5764391933444021,-0.20262573008737259,25.507904405620575,,2.415232991819428,-0.4049185672873676,40.708866546692754,,3.017616690473382,1.351605909645607,,,,0.004091943347305036,0.01154878439028393,0.015109611860201839,1.0,2023-06-01,pre_ix,19,-0.0025169414709945537,0.6155507559395248,-3.091060985797836,Neutral,0.0025070654893104105,Neutral
,,,,,,,,,,-7073.0,-38982.0,-0.545848490588972,,206223.0,28583.0,1.6912271753900852,148800.0,1.5012486941596548,0.5271732580078934,2213549.0,2.1082441473575924,-169675.0,,4979.0,0.40247721891720833,-39466.0,-2.083952147944982,-38982.0,-2.2134800356092597,1.3810321673387012,2.0875890087807436,0.7288043478260791,33.67010122889145,,,-0.021551724137926748,-0.613622317165002,0.7037427644148142,0.8554129977286341,20.77927221620895,,2.4273693966933707,-0.40265270866588243,42.00930928130622,,3.564783654925285,1.4712071000119002,,,,0.00541287388874475,0.015623968160214472,0.022529586915095552,1.0,2023-06-02,pre_ix,19,0.0025070654893104105,0.6452304394426581,-4.051724137931025,Neutral,0.003223787505193131,Bullish
,,,,,,,,,,375.0,-29261.0,-0.06140144827304705,,223120.0,16206.0,1.973949236912463,109054.0,1.1726861928645147,0.5172444437135437,2243342.0,2.0317933367821053,-35511.0,,7448.0,0.6638024806485219,-10266.0,-0.5414432476211558,-29261.0,-1.5191747720524915,1.3819220396307201,2.0501259652773975,0.5072972972972895,30.67104617767204,,,-0.04492362982929722,-1.478195852719384,0.6448126904500767,0.36639526033724606,20.379364156543527,,3.453817372093272,2.2410652747461453,36.528875961615185,,4.400123665808569,1.6528493176479688,,,,0.005783575644481818,0.017228404139867322,0.0246127283790831,0.0,2023-06-05,pre_ix,19,0.003223787505193131,0.597534833869239,0.08984725965857848,Bullish,0.00027697330031174045,Neutral
,,,,,,,,,,-10082.0,-42475.0,-0.7437806130559674,,222249.0,27493.0,1.68798982932945,-3774.0,0.49348380578010104,0.49927570443213615,2138119.0,0.8998883045940831,-60946.0,,-10457.0,-0.9228636883366073,1970.0,0.07690994371638019,-42475.0,-1.8781791537704169,1.3682817008724961,2.0457587881532926,0.5351351351351351,30.039534854315324,,,-0.02244165170557701,-0.5628174020795839,0.5829907811321801,-0.2646582445058798,23.899206625287697,,2.479961060893658,-0.3700440078375207,43.37952954631416,,4.642837159061011,1.6891383314721715,,,,0.006867261645542224,0.01624615671345941,0.03122909498081722,0.0,2023-06-06,pre_ix,19,0.00027697330031174045,0.5433962264150943,2.1543985637342926,Neutral,0.00684983063605578,Bullish
,,,,,,,,,,-1503.0,-12144.0,-0.18652158860518964,,248841.0,70367.0,2.112572957958553,-134451.0,-0.3596745499094989,0.4794768709337565,2169122.0,1.0886487956114241,128975.0,,8579.0,0.7444126299925204,5570.0,0.2772076191003398,-12144.0,-0.5335698169193813,1.4243752385804966,2.006190400327727,1.2237837837837917,36.531756838558465,,,0.0,0.3005449808263927,0.8226988617270145,1.8902853902276577,21.26984481118417,,2.8831596332107203,0.6351909833838418,61.975886863277054,,4.403896653981384,1.6258999388451751,,,,0.004882156557563704,0.011619994119027822,0.022505491478858962,1.0,2023-06-07,pre_ix,19,0.00684983063605578,0.6897123893805309,0.5272407732864562,Bullish,-0.004904840225564026,Bearish
,,,,,,,,,,-6045.0,6007.0,-0.5094777312362943,,232543.0,60644.0,1.4524048643092522,-56297.0,0.08674917064896792,0.4867822533725833,2123171.0,0.5946040645379531,174316.0,,-4542.0,-0.42452779115985634,-6420.0,-0.34291348147836104,6007.0,0.2197365217035558,1.3701728404700273,2.006770249345934,0.7272972972972934,38.5804741771827,,,0.021853146853158034,1.159936100700641,0.39594652409062076,-1.738615347564485,22.55952039376703,,2.4125380583416014,-0.6216341964602723,50.800838962133135,,3.936181647132777,1.5374493819322799,,,,0.0022560811001681082,0.006563933825227707,0.009607766931443005,1.0,2023-06-08,pre_ix,19,-0.004904840225564026,0.3041294642857143,-1.573426573426571,Bearish,-0.003818176451805803,Bearish
,,,,,,,,,,-12580.0,-5507.0,-0.9597821246998854,,213031.0,6808.0,0.8257322863904034,178738.0,1.4772782052679831,0.5321214020715787,2175014.0,0.9936636605365655,36602.0,,-6535.0,-0.583618810888935,-2498.0,-0.15299659707272875,-5507.0,-0.2548169642790149,1.2801743170031994,1.9458162396470315,0.3427027027027106,36.25357355283102,,,-0.022202486678503577,-0.6524877831487197,0.5017152705548433,-0.8237787716122521,26.73170464798289,,2.583827884219214,-0.19841650826234605,48.33159755059555,,3.6057142017447,1.4798478922084506,,,,0.002606035628616391,0.007029642209632569,0.01044686961589088,1.0,2023-06-09,pre_ix,19,-0.003818176451805803,0.4314269850083287,-1.2433392539964525,Bearish,0.0020524257409740964,Neutral
,,,,,,,,,,-2099.0,-2474.0,-0.24705724510389432,,222461.0,-659.0,0.9837383718041134,239743.0,2.0123541259048547,0.536787991557926,2224536.0,1.3218152099032558,210166.0,,10481.0,0.947469041517566,-596.0,-0.043847846328553236,-2474.0,-0.11643453093856586,1.2965601515927712,1.85371184931322,0.5486486486486486,33.32300933614146,,,0.0,0.23017807332877205,0.654591892025206,0.49636099006628265,18.326628887110488,,3.4051305998643233,1.9241400158222604,53.64246946473643,,3.8573522505446878,1.5217822330069624,,,,0.003977110480403072,0.011143619998796497,0.015336370588038953,1.0,2023-06-12,pre_ix,19,0.0020524257409740964,0.5996649916247906,1.169064748201446,Neutral,0.006163481439668922,Bullish
,,,,,,,,,,4289.0,14371.0,0.15471121356360065,,236985.0,14736.0,1.2406397414805237,11890.0,0.13768111240201256,0.502157017836669,2238879.0,1.2980578446832964,8796.0,,6388.0,0.5317276884564857,10334.0,0.507576505858375,14371.0,0.5700885438258395,1.2939516905761665,1.8067453126089077,0.6244623655914057,37.41870562069857,,,-0.04444444444445139,-1.6553838508222944,0.7378690855020291,1.096492088683565,20.728117218223087,,2.5650501823482443,-0.3350328258787999,49.166369953004114,,3.905695514185356,1.5421335983058067,,,,0.004395046934366644,0.016025572316519614,0.011398816160394804,1.0,2023-06-13,pre_ix,19,0.006163481439668922,0.6125069793411502,-1.2444444444444496,Bullish,0.002123834228727596,Neutral
,,,,,,,,,,12516.0,14019.0,0.6386335541699936,,228804.0,-20037.0,0.9419025758317539,115079.0,0.9810315612699206,0.5162515389527693,2219146.0,1.0410176075265325,214927.0,,8227.0,0.630752474452751,25096.0,1.1651842976806073,14019.0,0.5100985092188388,1.3231624393289891,1.8037503276041358,0.8381720430107604,42.37334195199494,,,0.0,0.4055247545266763,0.6094545843147031,-0.0552676288495751,18.812524718611133,,2.557053424667995,-0.40530383836441575,46.35520096846691,,4.4303235826559275,1.6583263901423055,,,,0.003257035321591853,0.012218402087788051,0.007727168437869777,1.0,2023-06-14,pre_ix,19,0.002123834228727596,0.5348314606741573,0.4500450045004565,Neutral,-0.0036148625232595025,Bearish
,,,,,,,,,,5830.0,11875.0,0.15040462963022194,,209642.0,-22901.0,0.30878929221581897,-29691.0,-0.2159417615421142,0.4933117803760865,2104941.0,-0.01598726930568134,359224.0,,-6686.0,-0.6362202954767192,7929.0,0.28920093568332883,11875.0,0.40896140050965724,1.2998131414868106,1.7833013435700575,0.47365591397848683,40.61217026410904,,,0.022401433691751817,1.4432079482793048,0.5153535998659499,-1.02671556565817,21.032790455300265,,2.723727545796063,0.021607634669248425,44.354727726760665,,4.278438396850388,1.6290376602439596,,,,0.005743827791876736,0.018129469819371063,0.016392338201481317,1.0,2023-06-15,pre_ix,19,-0.0036148625232595025,0.40985442329227323,-0.7168458781362014,Bearish,0.0073790272954447735,Bullish
,,,,,,,,,,18385.0,30965.0,0.9151687591188797,,233265.0,20234.0,1.0651810507754496,-167333.0,-1.3248476642448137,0.4735135785389913,2171996.0,0.5556912793879101,175189.0,,12555.0,0.9709620656308793,14096.0,0.5426529964239991,30965.0,1.110805914962976,1.3776978655195755,1.6948202096285117,0.6737967914438503,45.703311906766615,,,0.0,0.32654311980861933,0.7874234437129431,1.4898391602011571,23.27923879271397,,2.523520069084818,-0.48518248349142445,43.76624013224793,,3.778929581510334,1.5351780052518766,,,,0.005003745333908943,0.01535883193002767,0.013976962962141772,1.0,2023-06-16,pre_ix,19,0.0073790272954447735,0.6615905245346869,-2.1660649819494604,Bullish,-0.0037474768936576687,Bearish
,,,,,,,,,,4214.0,6313.0,-0.10268381342405045,,205381.0,-17080.0,-0.06864697927827075,-18734.0,-0.10453832547153039,0.49706208912530736,2130206.0,0.16114558879281773,555675.0,,-14171.0,-1.2338753282247745,-8302.0,-0.5278366877003202,6313.0,0.08941802991473777,1.2705811378101757,1.6464525193179642,0.29652406417112687,45.17801685381895,,,0.0,0.254790325824148,0.525606208956637,-0.8540188481010231,23.447029244116692,,2.4762968516595305,-0.5899712195528813,42.580573201946926,,4.118623859302944,1.5791598950494041,,,,0.005098678208562354,0.015341770914722306,0.016421117544140523,1.0,2023-06-19,pre_ix,19,-0.0037474768936576687,0.4309859154929577,3.597785977859784,Bearish,0.003265717431466587,Bullish
,,,,,,,,,,7000.0,2711.0,0.06933582330045139,,199388.0,-37597.0,-0.3412328226147887,-117378.0,-1.043017205134661,0.4771000497884382,1921472.0,-1.5355398889713594,567430.0,,2786.0,0.20604363775396523,1170.0,-0.058995010876401056,2711.0,-0.05290361599447783,1.3085739695875511,1.5610526438469516,0.6240641711229985,45.212511526470635,,,-0.0445235975066855,-1.8098932832247279,0.7118042204714834,0.8109677576402814,19.623470933106628,,2.824740387963916,0.3644763051678123,36.01296810105267,,3.9835376520084465,1.5574139284632182,,,,0.004083523556661653,0.011012906846041852,0.015976701371410905,1.0,2023-06-20,pre_ix,19,0.003265717431466587,0.5765969474279253,-0.8904719501335676,Bullish,0.0021337428985952808,Neutral
,,,,,,,,,,9012.0,-3504.0,0.16697056056975368,,189777.0,-39027.0,-0.7433731093269033,-124938.0,-1.035100037533424,0.47934085456879666,1918940.0,-1.392069611971969,901380.0,,2012.0,0.11438380103090738,-9373.0,-0.5324385988713926,-3504.0,-0.28428765799710487,1.2742084572162162,1.527738456717418,0.3023936170212689,51.93347897067898,,,0.02246181491464063,1.3864681701838755,0.5717805832582101,-0.5049386000527554,21.17437936461652,,2.637827018234581,-0.24318010946510524,39.69654606494579,,4.357133745494055,1.6284750903224452,,,,0.00437269936789964,0.015609760917121346,0.013718855281064339,1.0,2023-06-21,pre_ix,19,0.0021337428985952808,0.47165532879818595,1.4375561545372717,Neutral,-0.00453946443865219,Bearish
,,,,,,,,,,12200.0,6370.0,0.42538911743876634,,152198.0,-57444.0,-2.240414288720807,-73298.0,-0.5485386075040046,0.48326629012889644,2095537.0,-0.07949378936005995,420251.0,,3188.0,0.3313542248641836,7986.0,0.36847042412604947,6370.0,0.15036004446950782,1.5643311417434373,1.5643311417434373,-0.1529255319148936,39.213105385970756,,,0.022143489814006018,1.2454813174374981,0.3831365234169702,-1.9361843975436044,24.969298000577346,,2.15199519303478,-1.6423489176379964,47.99384588284115,,4.2920406762502585,1.5913563971357205,,,,0.0006913043132695191,0.0063056308264522465,0.004015247535508406,1.0,2023-06-22,pre_ix,19,-0.00453946443865219,0.25894378194207834,2.3029229406554617,Bearish,-0.005633615236065792,Bearish
,,,,,,,,,,9422.0,-8963.0,0.33827716258054674,,156043.0,-77222.0,-1.904255586290135,-751.0,0.020860104708151778,0.4998745964460199,2258936.0,1.2564552914885352,311798.0,,-2778.0,-0.16309184067017315,2422.0,0.17411116872302107,-8963.0,-0.40372112625944284,1.5206745931497583,1.5206745931497583,-0.7154255319148937,41.80987312266318,,,-0.02164502164503272,-0.7149852623269451,0.2254232771986398,-2.5352104142622913,22.599562266378335,,2.2351085301326403,-1.284532564128231,43.42397083432578,,4.321847064117275,1.6247111193077184,,,,-0.0019587837741304424,-0.00022168560210622697,-0.001507953274063981,0.0,2023-06-23,pre_ix,19,-0.005633615236065792,0.21293646250715512,-2.683982683982688,Bearish,0.0013768717687713014,Neutral
,,,,,,,,,,11445.0,7231.0,0.6408360358496069,,187351.0,-18030.0,-0.6793223244917808,69872.0,0.570276441207371,0.5107974258758692,2199185.0,0.6545938781646929,526676.0,,2023.0,0.2886581235500652,2433.0,0.2887777394148116,7231.0,0.41088255200280815,1.439715412843372,1.439715412843372,-0.3135999999999961,38.37806857209038,,,-0.04448398576513151,-1.662861168571904,0.6926289067425415,0.7174599556163458,22.477142466199815,,2.3366761650430847,-0.888957952416117,46.9152409249017,,4.715867046165475,1.705531604283858,,,,-0.0012824999063381147,0.0028572759720197514,-0.002937314990615307,0.0,2023-06-26,pre_ix,19,0.0013768717687713014,0.5756880733944955,1.4234875444839872,Neutral,0.006751840438281155,Bullish
,,,,,,,,,,46908.0,39908.0,3.1447944598008357,,210350.0,10962.0,0.14739908699292736,-367280.0,-2.6023107847659275,0.44362724482610216,2404196.0,2.202951669385733,-47857.0,,35463.0,2.6695900780080173,34708.0,1.9719306740938494,39908.0,1.8911522227027013,1.3697549666579518,1.3697549666579518,0.09255319148936944,40.04072740419955,,,-0.04385964912281387,-1.4459481542049772,0.7598336714626979,1.084137708267399,22.943945669626213,,2.1469076014520314,-1.30571881765402,45.4938951556645,,3.727665643813036,1.528571882095009,,,,-0.0022872079414526804,-0.00043702296305464256,-0.004892354015067725,-1.0,2023-06-27,pre_ix,19,0.006751840438281155,0.6310623556581986,-5.438596491228079,Bullish,0.00822111450040904,Bullish
,,,,,,,,,,56100.0,47088.0,2.782724912080156,,145692.0,-44085.0,-2.0052249044264014,-258359.0,-1.5887386231258185,0.42793417761911856,1974531.0,-1.4254917093534238,63038.0,,9192.0,0.5766314376858978,46678.0,2.171414428913023,47088.0,1.9404566826481775,1.2714561664190194,1.2714561664190194,0.9154255319148858,39.21494874696636,,,-0.023191094619661436,-0.5196668599176999,0.7120075302169363,0.7053705631376228,33.15231275062332,,2.1455458366359497,-1.1778919050196217,42.509827269524685,,3.689131061682648,1.512317484637444,,,,-0.0038798250530069685,-0.008871454815762753,-0.00977216292675284,-1.0,2023-06-28,pre_ix,19,0.00822111450040904,0.5069204152249135,1.0204081632653172,Neutral,0.011435212759789414,Bullish
,,,,,,,,,,72433.0,60233.0,2.7452707629793456,,166085.0,13887.0,-1.2870182436475572,-487416.0,-2.43171974174266,0.41695658781492934,2010934.0,-1.1330458013310607,193353.0,,16333.0,1.1167403859695073,60988.0,2.4652515784445352,60233.0,2.1015119769791575,1.3447341643615711,2.0590942904965592,0.9949999999999962,36.802751526978874,,,-0.022956841138671066,-0.46380916272960754,0.6942315564139805,0.5443055227018121,25.189001458833054,,2.343190671503042,-0.6150766363121097,43.734437408543755,,2.889394015589474,1.365255711292361,,,,-0.0043401140483818774,-0.010200923570181961,-0.013672580574015847,-1.0,2023-06-30,pre_ix,19,0.011435212759789414,0.5811669555170422,-0.8264462809917341,Bullish,0.00695709271694013,Bullish
1.3025657862166222,,1.0383676859976119,,,,,,,,77390.0,67968.0,2.3577036540269054,,167721.0,11678.0,-1.125976388989241,-289939.0,-1.2069853076075694,0.45636031686065326,2063507.0,-0.6304482123783827,500409.0,,4957.0,0.06768047400870511,30482.0,1.0184428400325356,67968.0,2.0823104388605858,1.357539457446138,2.0103917078142994,1.6976315789473646,38.77957220607169,,,0.0,0.5488263860241123,0.688485647412262,0.5129811965210427,22.082924318882966,,2.3405387456079776,-0.6066130195998165,50.011060922138604,,3.4280287699629426,1.422588871773807,,,,-0.0029657059804760535,-0.00843013536449361,-0.006912962331975119,-1.0,2023-07-03,full,17,0.00695709271694013,0.5668016194331984,6.851851851851837,Bullish,0.003438987090213286,Bullish
0.8847175967975278,,0.6189714757311601,,,,,0.9998379201919025,,,89765.0,78320.0,2.2703505759073983,,150568.0,-36783.0,-1.4832131994901392,-520582.0,-2.066907636028491,0.41408330016035255,2109306.0,-0.19759773103132422,53039.0,,12375.0,0.7203090571027192,33665.0,1.0700639467537467,78320.0,2.0933353645542385,1.4060482324362336,1.9977140980790846,1.513089005235602,30.584269476341113,,,0.0,0.502617079257962,0.6286373281293905,0.12279472073407714,26.65581208081625,,2.3280575650518913,-0.5896756099555006,58.39018937474725,,3.5836903530368662,1.4415418470853647,,,,-0.006840394709385564,-0.020828873700324626,-0.01461758659922963,-1.0,2023-07-04,full,16,0.003438987090213286,0.4204081632653061,1.3864818024263446,Neutral,0.0004899685388622415,Neutral
0.6343803187374285,,0.46270114647061844,,,,,0.9157602969542736,,,94370.0,47462.0,2.032023357689019,,153242.0,-57108.0,-1.255436642666365,-424513.0,-1.4133751801303833,0.43161445199320453,1983478.0,-1.1549561336955543,474409.0,,4605.0,-0.0593924302760444,21937.0,0.41541611165463105,47462.0,0.9941319044120163,1.4105308441153142,1.9782965887632735,1.56282722513089,30.83261828562232,,,0.0,0.4304330906260434,0.6592411094139655,0.29960285201282183,19.810010463369352,,2.354867762054563,-0.4765765004231677,46.52749792096012,,3.769661919360008,1.4647971369231183,,,,-0.004048933235366377,-0.01344404687189528,-0.007479744292970748,-1.0,2023-07-05,full,16,0.0004899685388622415,0.6288056206088993,1.5384615384615514,Neutral,0.00509317730752374,Bullish
0.4613758795783179,,0.9533108924120565,,,,,1.2179317552617828,,,102828.0,46728.0,1.9295690815826927,,194649.0,48957.0,0.06057584291112639,-306840.0,-0.806902400426981,0.4248764589401029,2058704.0,-0.4937283445913827,-1919.0,,8458.0,0.31177948248858084,25438.0,0.5436129816369528,46728.0,0.8759728113898387,1.4201062198940708,1.9654979420029617,1.5484374999999961,32.130720111918,,,0.021043771043766854,1.2890010249711017,0.755596854380628,0.9856334466951882,21.568992766905765,,2.2334004269616385,-0.7941047247712859,47.550697576687675,,3.8415949215618594,1.4802951193254659,,,,-0.0020118781486722255,-0.006907698788508183,0.002393579219223632,-1.0,2023-07-06,full,16,0.00509317730752374,0.6323787258912916,-0.33670033670034444,Bullish,-0.008488354797843805,Bearish
-0.20156637072825095,,1.0176685673374415,,,,,1.2087778261041477,,,91604.0,19171.0,1.448293097590953,,162036.0,-4049.0,-0.8932946374240608,250600.0,1.5719108064998875,0.5394857586559841,2353213.0,1.666002153436948,-608622.0,,-11224.0,-1.487860704096421,1839.0,-0.7105617507015402,19171.0,-0.18351605231239546,1.338725916885774,1.9530889515508845,0.6864583333333295,42.53493392310508,,,0.0,0.32612960527462664,0.4147328528580075,-1.3495591495222177,20.197894687000538,,3.2842075955594243,2.2439557466006934,44.47213100016347,,3.029991945574416,1.3564693028728168,,,,0.0007714519164547179,-0.0007794113479098917,0.014672543784863774,1.0,2023-07-07,full,16,-0.008488354797843805,0.33411078717201165,-2.6182432432432474,Bearish,0.0012466505964267261,Neutral
0.6450511592298738,,0.5339042067524696,,,,,0.859421020349914,,,94583.0,17193.0,1.3725735062486097,,149345.0,-18376.0,-1.1783569791902604,147689.0,1.1470608086659146,0.523038759477092,2113920.0,-0.10410614687024365,271010.0,,2979.0,-0.22655759755031693,213.0,-0.8087151246080081,17193.0,-0.3116549694696444,1.3205163595031257,1.9215989003326892,0.8119791666666742,42.87367019105398,,,0.021682567215969464,1.3213889090009596,0.5080081215420975,-0.7130890047024988,28.70540448133459,,2.676877521378265,0.4681888800473499,39.45789683406215,,3.221452436634859,1.3910218897029727,,,,-0.0001649705329977301,-0.0012865691825190723,0.008092704547595421,-1.0,2023-07-10,full,16,0.0012466505964267261,0.3616898148148148,-0.6071118820468214,Neutral,0.004313930119498447,Bullish
0.9356320295103743,,0.5514895371611174,,,,,1.0345696030014562,,,94593.0,4828.0,1.2372298461385518,,136263.0,-14305.0,-1.4299880246050751,-17218.0,0.5216207991698822,0.4972760983882501,2169488.0,0.3379366591280612,78046.0,,10.0,-0.45977146709224,-8235.0,-1.2099728131212413,4828.0,-0.8221012087798104,1.3106243246215699,1.9365966666354026,0.9838961038961114,38.48561637004869,,,0.02181500872599915,1.1941021552233597,0.6532671414780863,0.2854630637730186,24.87129530403432,,2.3634621237176874,-0.3571271490166874,42.56230387729828,,2.734124800037444,1.3303728891477018,,,,0.0029544489375396238,0.00703490897200394,0.015382451204332953,1.0,2023-07-11,full,16,0.004313930119498447,0.6131855309218203,-3.9267015706806374,Bullish,-0.002834449622930861,Neutral
0.6461104766607948,,0.8751219011445877,,,,,0.981838433216794,,,96034.0,1664.0,1.1500024010394636,,102164.0,-51078.0,-2.1608033688194,154026.0,1.2371500503190558,0.5216600741155744,2149353.0,0.22330063266867411,389034.0,,1441.0,-0.29926615817810187,4430.0,-0.5338798038020449,1664.0,-0.9062940830206403,1.2954274136884256,1.928874048542295,0.6976623376623339,46.98704861080154,,,0.022706630336053614,1.147062552409135,0.4620964066968858,-0.9303902607951241,35.753055091458975,,2.394175389347479,-0.21604257629961937,42.702753901537086,,2.617415607900041,1.3144955322272933,,,,0.003374027267635112,0.009510614420733149,0.017389508201763014,0.0,2023-07-12,full,16,-0.002834449622930861,0.5008828722778105,-0.6357856494096302,Neutral,0.0015192707500400185,Neutral
0.8960860077485425,,0.8314028314028314,,,,,1.1297576178090634,,,86480.0,-16348.0,0.8219927742209918,,63600.0,-131049.0,-2.6070374939435523,-127572.0,0.03644222414796328,0.4744878246616895,2122929.0,0.056663520159696695,149200.0,,-9554.0,-1.2121640455774434,-8103.0,-1.0679962181946259,-16348.0,-1.462720764741439,1.3126646825461932,1.8762224408309705,0.5893782383419689,43.06592800849613,,,-0.0457038391224772,-1.8271465996911938,0.4569047816696001,-0.8934291404074278,23.06742126596962,,2.2560688372820263,-0.6557246031477937,43.10743823084595,,2.61819561253912,1.3146187401958356,,,,2.346646826440705e-05,-0.0009159595185612452,0.005344520954644842,0.0,2023-07-13,full,16,0.0015192707500400185,0.3125,0.0,Neutral,0.007765114931427467,Bullish
1.05724035799369,,0.9510174864505573,,,,,1.0660127100365813,,,88597.0,-3007.0,0.7906777167556351,,110547.0,-51489.0,-1.2774935819379714,-95357.0,0.20107441543205287,0.4824274732690535,2006279.0,-0.8088125959484551,150007.0,,2117.0,-0.18950322987009718,-5996.0,-0.9072645100281471,-3007.0,-0.9257970562671328,1.328771755471909,1.7739061221782484,0.847938144329897,43.209345479657316,,,-0.0228519195612386,-0.7118340028252003,0.7447444366543763,0.9402941499003135,21.134500589298618,,2.7240643506169038,1.0229870610523115,36.445905692993755,,2.3492805811987356,1.282002125278249,,,,6.976331535115017e-05,0.00032320520319664703,0.0051841405146220015,1.0,2023-07-14,full,16,0.007765114931427467,0.7121212121212122,-2.3765996343692852,Bullish,0.007511053183061194,Bullish
1.0989291829589307,,1.0255102040816326,,,,,0.7383877188453771,,,91111.0,-3472.0,0.7720389224932249,,110158.0,-39187.0,-1.1982284057135861,-528033.0,-1.5946305149991444,0.42467975920711004,2063698.0,-0.3236907230543241,419790.0,,2514.0,-0.10704559932407534,-4923.0,-0.7935133597319817,-3472.0,-0.864162561020466,1.439393775455789,1.7391637259471335,1.084358974358978,43.54990374976714,,,0.023408239700369874,1.2054770553233516,0.7125694482419581,0.7733326422037973,23.65026893819851,,2.841402578799395,1.3214593179527876,40.03890700460229,,2.9785993202130516,1.3570862298259876,,,,0.0008591954440205808,0.0021467983972116057,0.01016751040543069,1.0,2023-07-17,full,16,0.007511053183061194,0.6285046728971962,5.992509363295886,Bullish,0.0019176671427012864,Neutral
0.46698746160226295,,0.5750037995845787,,,,,0.9967844931688156,,,96701.0,2108.0,0.83703500124195,,103704.0,-32559.0,-1.2410706569155803,-240544.0,-0.3143015335250783,0.4599407397933354,2083384.0,-0.15273636083885814,377059.0,,5590.0,0.10045526677759917,10221.0,-0.10815481857156134,2108.0,-0.6557924083681366,1.3896348251400419,1.7142328706483048,1.2782051282051283,44.60760475447381,,,-0.0441696113074274,-1.4806545433286185,0.4326538265944177,-1.0581316684441933,32.44770454864632,,2.948509829605601,1.5031359832599236,42.77237869861163,,3.6771694582524397,1.4577675875448586,,,,-0.002484208283214469,-0.004571905313139973,-0.004375226116676978,-1.0,2023-07-18,full,16,0.0019176671427012864,0.359720605355064,3.4452296819788035,Neutral,0.004248262592250412,Bullish
0.4645746040988898,,0.7130575503186002,,,,,1.0253992703058026,,,93237.0,-2797.0,0.6661820503499728,,133021.0,30857.0,-0.39344773266249655,-351151.0,-0.73209819548006,0.4469917708034252,2105469.0,-0.05582158476427267,467821.0,,-3464.0,-0.7954141106535931,4640.0,-0.39562166298416496,-2797.0,-0.8132013341314883,1.377874364614138,1.7172239832889469,1.189540816326538,46.78593083364314,,,0.0,0.28943279727458665,0.7361310740786875,0.9250248158101045,26.119118884208003,,2.378354104721014,-0.2568794667499163,45.46134005340192,,3.5487042510907756,1.4407618800454012,,,,-0.004379478556612703,-0.010670042933471796,-0.009225472725060939,-1.0,2023-07-19,full,16,0.004248262592250412,0.619917501473188,-0.9393680614859198,Bullish,0.0073614125844860745,Bullish
