date,return_pct,cir,breadth_ratio,range_pct,range_ratio,vol_zscore,vix_level,vix_change_pct,label_e1,label_e2,label_e3
2023-06-16,0.007379027295444818,0.749027237354082,0.6615905245346869,0.8190799957505617,1.379495437466455,0.11564981229679266,10.84,-2.166064981949456,Trend-Up,Trend-Up,Trend-Up
2023-06-19,-0.0037474768936576197,0.2236598890942664,0.4309859154929577,0.865348472044122,1.448137407985715,-0.3658161502945997,11.23,3.59778597785978,Trend-Down,Trend-Down,Trend-Down
2023-06-20,0.0032657174314665305,0.8715442613795024,0.5765969474279253,0.9515483586388648,1.5402150537634323,-0.3259944498342826,11.13,-0.8904719501335645,Trend-Up,Trend-Up,Trend-Up
2023-06-21,0.002133742898595248,0.7649599012954691,0.47165532879818595,0.42981728125324703,0.7120892637498032,-0.26991705351466866,11.29,1.4375561545372673,Trend-Up,Trend-Up,Range
2023-06-22,-0.004539464438652163,0.09244689221085865,0.25894378194207834,0.6770992874741881,1.120910133168692,-0.01617175036255187,11.55,2.3029229406554608,Trend-Down,Trend-Down,Trend-Down
2023-06-23,-0.005633615236065759,0.1683440073193135,0.21293646250715512,0.5855723125552645,0.9928691465685803,-0.41681043757852704,11.24,-2.6839826839826886,Trend-Down,Trend-Down,Trend-Down
2023-06-26,0.001376871768771215,0.5905773059057845,0.5756880733944955,0.4031308851224028,0.6797167471020531,-0.6738597345236347,11.4,1.4234875444839812,Range,Range,Range
2023-06-27,0.0067518404382811426,0.8969565217391431,0.6310623556581986,0.6111365013232433,1.0244304389461671,-0.19051363761029164,10.78,-5.4385964912280755,Trend-Up,Trend-Up,Trend-Up
2023-06-28,0.008221114500408966,0.738825883922608,0.5069204152249135,0.7901075790239428,1.3178021978022043,3.2596081883220296,10.89,1.0204081632653184,Trend-Up,Trend-Up,Trend-Up
2023-06-30,0.011435212759789426,0.9285714285714213,0.5811669555170422,0.9229221873933425,1.516039976887035,0.15491683839817175,10.8,-0.8264462809917328,Trend-Up,Trend-Up,Trend-Up
2023-07-03,0.0069570927169402275,0.7962962962962975,0.5668016194331984,0.5729057500174516,0.9414265972148109,-0.07526051672307567,11.54,6.851851851851842,Trend-Up,Trend-Up,Trend-Up
2023-07-04,0.0034389870902133968,0.6634364517331274,0.4204081632653061,0.6918871525091622,1.1047744538922477,0.009164806223387688,11.7,1.3864818024263537,Trend-Up,Trend-Up,Trend-Up
2023-07-05,0.0004899685388621844,0.718292682926847,0.6288056206088993,0.4227130963734309,0.6778540133917476,-0.04374491208601231,11.88,1.5384615384615552,Range,Range,Range
2023-07-06,0.0050931773075237885,0.8929597701149327,0.6323787258912916,0.7139450077703103,1.1337120517989145,0.8811875770639983,11.84,-0.33670033670034627,Trend-Up,Trend-Up,Trend-Up
2023-07-07,-0.008488354797843822,0.12818181818182148,0.33411078717201165,1.1380212913437964,1.7506515208785047,0.22996170423479567,11.53,-2.6182432432432456,Trend-Down,Trend-Down,Trend-Down
2023-07-10,0.0012466505964268126,0.2648275862069233,0.3616898148148148,0.5618441922101272,0.8697043005378151,0.8221518747095425,11.46,-0.607111882046818,Range,Range,Range
2023-07-11,0.0043139301194985435,0.30326737229637724,0.6131855309218203,0.5589164274617416,0.8569794727190078,0.36481913330633037,11.01,-3.926701570680635,Range,Range,Range
2023-07-12,-0.00283444962293089,0.154504967454602,0.5008828722778105,0.7529289167006326,1.1294254207777172,1.784233594182195,10.94,-0.6357856494096259,Trend-Down,Trend-Down,Range
2023-07-13,0.0015192707500399916,0.1542494481236237,0.3125,0.9333590882750665,1.3492181682799738,1.364984693866616,10.94,0.0,Range,Range,Range
2023-07-14,0.007765114931427508,0.8093914118010577,0.7121212121212122,0.8272636663344247,1.1888497135301774,0.9634207246541899,10.68,-2.376599634369281,Trend-Up,Trend-Up,Trend-Up
2023-07-17,0.007511053183061112,0.8792184724689279,0.6285046728971962,0.8568623820165325,1.23397260273971,0.519570490827352,11.32,5.992509363295895,Trend-Up,Trend-Up,Trend-Up
2023-07-18,0.0019176671427012515,0.45686653771759594,0.359720605355064,0.6544552324771827,0.9558320545767159,0.7303112585929702,11.71,3.445229681978801,Range,Range,Range
2023-07-19,0.004248262592250418,0.8507042253521185,0.619917501473188,0.626476379193421,0.9378597173211551,0.1559195716677686,11.6,-0.9393680614859234,Trend-Up,Trend-Up,Trend-Up
2023-07-20,0.007361412584486082,0.9455986292568119,0.5087924970691676,1.1684681280234497,1.6662800449670594,0.38257630706815493,11.79,1.6379310344827536,Trend-Up,Trend-Up,Trend-Up
2023-07-21,-0.011719717805812602,0.2401280683030931,0.3972925250147145,0.9491010382375358,1.3094135937254463,0.9764129891223923,11.49,-2.5445292620865034,Trend-Down,Trend-Down,Trend-Down
2023-07-24,-0.003679412509496105,0.11289674568098988,0.47058823529411764,0.6326137955048621,0.864986967854046,-0.027929957170396782,11.65,1.3925152306353272,Trend-Down,Trend-Down,Trend-Down
2023-07-25,0.00041937033450500927,0.5701058201058118,0.48167848699763594,0.5762019450626394,0.7778978237382175,2.124646134038305,10.24,-12.103004291845497,Range,Range,Range
2023-07-26,0.004964279544322769,0.5656565656565636,0.5649851632047478,0.5506034391226639,0.7485950952929113,-0.5040437998837327,10.46,2.1484375,Trend-Up,Range,Trend-Up
2023-07-27,-0.005986358787155477,0.21344696969697796,0.48269689737470167,1.3428349076038026,1.7462916108547943,1.683511000221039,10.51,0.47801147227533036,Trend-Down,Trend-Down,Trend-Down
2023-07-28,-0.0007044796769059003,0.6246234939758954,0.511531638083974,0.6759628525836131,0.8914995384744699,-0.24401618942174702,10.14,-3.520456707897235,Range,Range,Range
2023-07-31,0.00548456305465983,0.891807022552095,0.6884570082449941,0.8866648442325095,1.1509018628642878,0.7045707822056932,10.41,2.6627218934911268,Trend-Up,Trend-Up,Trend-Up
2023-08-01,-0.0010251192175683155,0.3181318681318761,0.5941176470588235,0.4611435854167142,0.6065554648314485,0.7345250323374054,10.28,-1.2487992315081686,Range,Range,Range
2023-08-02,-0.010489749690248296,0.40439733019238205,0.2116060961313013,1.304377885494369,1.6052942566769148,0.3055042032004999,11.28,9.727626459143979,Trend-Down,Trend-Down,Trend-Down
2023-08-03,-0.0074206657089961325,0.3532338308457731,0.4854253420582986,1.244476089497028,1.4728646668193328,0.8094930240805948,11.19,-0.7978723404255317,Trend-Down,Trend-Down,Trend-Down
2023-08-04,0.006983409565233023,0.7866210937500097,0.6591582691167753,0.5246707998155342,0.6485835985622093,-0.24526749320799737,10.57,-5.540661304736361,Trend-Up,Trend-Up,Trend-Up
2023-08-07,0.004114361838397196,0.7579717720857176,0.5560830860534125,0.4880774392390863,0.6083541365219289,-2.0413739097951624,11.1,5.014191106906329,Trend-Up,Range,Trend-Up
2023-08-08,-0.0013496757206350463,0.37265547877590244,0.48035714285714287,0.5176065423832021,0.6457988014790442,-0.8108701000102871,11.33,2.072072072072073,Range,Range,Range
2023-08-09,0.003152647943242215,0.9272471910112319,0.5707519242155121,0.9066575661337931,1.1232941547684783,-0.5054746789989053,11.14,-1.6769638128861342,Trend-Up,Trend-Up,Trend-Up
2023-08-10,-0.0045562089489139534,0.37207488299530556,0.3956109134045077,0.6559860001739596,0.8227837946249321,0.8450385137697138,11.4,2.333931777378817,Trend-Down,Trend-Down,Trend-Down
2023-08-11,-0.005874196007798149,0.10724137931033981,0.3503260225251926,0.7463339561361519,0.9356649674130484,-1.1866367388048547,11.52,1.0526315789473717,Trend-Down,Trend-Down,Trend-Down
2023-08-14,0.0003216956707483565,0.8494830488098114,0.3347255369928401,1.0700016208247534,1.3251764405996418,-0.9285416314915049,12.0,4.166666666666674,Range,Range,Range
2023-08-16,0.0015667972759854099,0.892781636967683,0.5326542840023967,0.8505008990495725,1.0429167650996107,-1.1436839476163523,12.13,1.0833333333333472,Range,Range,Range
2023-08-17,-0.005124582584125403,0.2882483370288264,0.46682606096832036,0.6986741715185669,0.8493941867034933,-0.07885170551255129,12.24,0.906842539159114,Trend-Down,Trend-Down,Trend-Down
2023-08-18,-0.0028453027975366973,0.47046589018304963,0.36309167165967643,0.6224705659976786,0.782412003059353,-0.29634855351719436,12.14,-0.8169934640522847,Trend-Down,Trend-Down,Trend-Down
2023-08-21,0.004321561458610956,0.7504820671037268,0.6220755848830234,0.6685195115914604,0.8600902215735803,-0.09092566862897558,11.96,-1.4827018121911006,Trend-Up,Trend-Up,Trend-Up
2023-08-22,0.00014695569672484865,0.24356913183281798,0.6562311860325105,0.32067723732951503,0.42133071412847023,-1.3746890572371953,11.75,-1.755852842809369,Range,Range,Range
2023-08-23,0.0024514795233148146,0.7339971550497953,0.5917017438364401,0.5423266817527296,0.7162263125721704,-1.0402677504222535,11.73,-0.17021276595744483,Trend-Up,Range,Range
2023-08-24,-0.0029469245011314316,0.08215363193316624,0.45958986731001206,1.1113289007412335,1.4122543958835216,0.1076822760885796,11.7,-0.2557544757033292,Trend-Down,Trend-Down,Trend-Down
2023-08-25,-0.006236234119267436,0.3286299499317162,0.31385542168674696,0.5701813576389174,0.7583707283396507,3.6830017642103186,12.08,3.2478632478632585,Trend-Down,Trend-Down,Trend-Down
2023-08-28,0.0020891943236200916,0.4810072556551395,0.5780871670702179,0.6068046027022505,0.8131604976833627,-0.29733944906914156,12.4,2.6490066225165476,Range,Range,Range
2023-08-29,0.0018957787843707496,0.487645348837231,0.6042296072507553,0.35569066286161877,0.4958558558558768,0.7738274394766076,12.23,-1.3709677419354804,Range,Range,Range
2023-08-30,0.00024815627641494586,0.10758153324863029,0.6449668474984931,0.6101579277889296,0.8425973840580954,-0.5103145964693356,11.8,-3.5159443990188,Range,Range,Range
2023-08-31,-0.004840431167931758,0.18322698268002402,0.4625151148730351,0.8546364873427547,1.2135403222832657,3.499833439416267,12.06,2.203389830508473,Trend-Down,Trend-Down,Trend-Down
2023-09-01,0.009426710571419639,0.885383288143948,0.629874025194961,1.0437194177604592,1.517458061379057,1.2609382748706683,11.37,-5.7213930348258835,Trend-Up,Trend-Up,Trend-Up
2023-09-04,0.004810833895026123,0.8544078361531455,0.6552757793764988,0.5750481340379486,0.8369822430080894,1.4726415478547168,10.96,-3.6059806508355163,Trend-Up,Trend-Up,Trend-Up
2023-09-05,0.002360616115685721,0.8017944535073742,0.552202776101388,0.31315613362009137,0.46279868634630106,0.43940077071067446,10.82,-1.2773722627737238,Trend-Up,Trend-Up,Range
2023-09-06,0.0018467527292602703,0.8247671610900219,0.4942805538832029,0.7391241162507909,1.0765945594652375,2.4219053583480346,10.68,-1.2939001848428888,Range,Range,Range
2023-09-07,0.00591503259641879,0.9467772131585949,0.6145958986731002,0.9476835107124518,1.3839434430173663,0.3613551799537603,10.87,1.7790262172284521,Trend-Up,Trend-Up,Trend-Up
2023-09-08,0.004709269759036516,0.6606757728253057,0.5205811138014528,0.7018181176037386,1.0255843102558584,0.19429355019826164,10.78,-0.8279668813247487,Trend-Up,Trend-Up,Trend-Up
2023-09-11,0.008900123360553236,0.9173669467786928,0.5756853396901073,0.7141303287850178,1.0537190082644823,-0.1958296437543095,11.35,5.287569573283868,Trend-Up,Trend-Up,Trend-Up
2023-09-12,-0.00015752874899654934,0.401379662749108,0.08269344359125812,0.9788328031530574,1.4506235754127585,0.4997932814969282,11.69,2.99559471365638,Range,Range,Range
2023-09-13,0.0038413060440549707,0.8239528795811457,0.6919881305637983,0.7613353263577624,1.1380055112832532,-0.2741997274711912,11.83,1.1976047904191711,Trend-Up,Trend-Up,Trend-Up
2023-09-14,0.0016492277030393243,0.48027375201286204,0.7511904761904762,0.6178151628355862,0.9288411920876509,-0.06605971258098144,11.32,-4.311073541842769,Range,Range,Range
2023-09-15,0.004439613790907959,0.675471698113184,0.5245215311004785,0.45933237092265145,0.7008330657196264,1.410058032103126,10.9,-3.7102473498233257,Trend-Up,Trend-Up,Trend-Up
2023-09-18,-0.0029243748251194246,0.2209667294412935,0.34324806662700774,0.3956132377702504,0.6134355084043949,-0.30925137807607656,10.84,-0.5504587155963359,Trend-Down,Trend-Down,Trend-Down
2023-09-20,-0.011518230990448575,0.13125727590222658,0.2966706302021403,0.8632558513471559,1.2695597553991569,0.7550981162667882,11.13,2.6752767527675303,Trend-Down,Trend-Down,Trend-Down
2023-09-21,-0.00799190006733208,0.2334293948126656,0.23264094955489614,0.7030571335226012,1.0132126432586244,-0.307938933300955,10.82,-2.785265049415997,Trend-Down,Trend-Down,Trend-Down
2023-09-22,-0.0034494373770092013,0.11866808359900692,0.44364937388193204,0.7174352262475137,1.0590883511536378,-0.6037110104630815,10.66,-1.4787430683918634,Trend-Down,Trend-Down,Trend-Down
2023-09-25,1.524835762478638e-05,0.5505279034690709,0.4844209288653733,0.6739671301249696,0.9865153910536718,-1.118383006888113,10.9,2.251407129455907,Range,Range,Range
2023-09-26,-0.0005006467746402343,0.44022617124395735,0.4796219728292971,0.3147772404358969,0.47018609950624807,-0.9261378239184945,11.19,2.6605504587155826,Range,Range,Range
2023-09-27,0.0026316190941126916,0.9193548387096777,0.5760422783323547,0.8962059599978734,1.2893575103068347,-0.7670632537385124,11.59,3.574620196604106,Trend-Up,Trend-Up,Range
2023-09-28,-0.00978370852765087,0.1145510835913327,0.3227699530516432,1.4062504001577731,1.8951473735072943,0.5663589687115156,12.82,10.61259706643658,Trend-Down,Trend-Down,Trend-Down
2023-09-29,0.005877517152362177,0.49800228310502076,0.6995277449822904,0.8921342478727828,1.2049311394233242,-0.45574181734615926,11.45,-10.68642745709829,Range,Range,Range
2023-10-03,-0.005578385094432758,0.3420411006617819,0.4465737514518002,0.7350700889713846,1.0078104431768216,-0.6365508953850855,11.79,2.9694323144104695,Trend-Down,Trend-Down,Trend-Down
2023-10-04,-0.0047442872687705195,0.8252818035426682,0.2272463768115942,0.6390170867612368,0.8683341198678635,0.02513850886710866,11.66,-1.1026293469041493,Range,Range,Range
2023-10-05,0.005641563893991064,0.6519799219185698,0.6415645067133684,0.4586674852589512,0.6206299757701697,-0.43116696162409157,10.94,-6.174957118353353,Trend-Up,Trend-Up,Trend-Up
2023-10-06,0.0055127073660514725,0.7423277359583048,0.6590776415645068,0.4393619457094082,0.610161107970592,-1.4804408888582554,10.3,-5.850091407678237,Trend-Up,Range,Trend-Up
2023-10-09,-0.007181926883252476,0.29368372521897956,0.15371428571428572,0.5558018383229121,0.7881827101275499,-1.2101516542692667,11.4,10.679611650485432,Trend-Down,Range,Trend-Down
2023-10-10,0.009096802794127834,0.816540859862153,0.7965417867435158,0.7737489112410636,1.1019293709201892,-0.4390983120711667,11.27,-1.140350877192986,Trend-Up,Trend-Up,Trend-Up
2023-10-11,0.006170692006287615,0.6613981762917668,0.6803468208092486,0.41516605380249205,0.6082230274347394,-0.43769397023449563,10.99,-2.4844720496894346,Trend-Up,Trend-Up,Trend-Up
2023-10-12,-0.0008757606119723649,0.30219391365887055,0.5837182448036952,0.35692634131553913,0.5477699598767043,-0.3048900598426298,10.62,-3.3666969972702576,Range,Range,Range
2023-10-13,-0.0021698494493280762,0.6804820693709496,0.4335461404526988,0.861220036403139,1.3100487128636757,0.2258828657917916,10.62,0.0,Range,Range,Range
2023-10-16,-0.0009771632394226515,0.44605925097821275,0.5314846909300982,0.45333029254881463,0.6982553374185279,-0.6637961609603704,11.07,4.237288135593231,Range,Range,Range
2023-10-17,0.004041709427698992,0.4838056680161842,0.629994209612044,0.3740251873911543,0.5826731408126633,-0.6017290830019599,10.7,-3.342366757000914,Range,Range,Range
2023-10-18,-0.007086793024253635,0.06160220994473932,0.3021788990825688,0.9201315635627901,1.3687235329703535,-0.3237534459557494,10.97,2.5233644859813165,Trend-Down,Trend-Down,Trend-Down
2023-10-19,-0.002358790306591807,0.6630274417232322,0.4599767981438515,0.8634526897226491,1.2825219020227474,0.2928515771389434,10.9,-0.6381039197812188,Range,Range,Range
2023-10-20,-0.0041809556324428065,0.31890812250334477,0.25202780996523755,0.38428769895586595,0.5824527387299928,-0.3882411950211223,10.82,-0.7339449541284404,Trend-Down,Trend-Down,Trend-Down
2023-10-23,-0.013350287704072983,0.07993311036789784,0.05391600454029512,1.5506891231345703,2.1851933055616444,-0.758287052208035,10.91,0.8317929759704246,Trend-Down,Trend-Down,Trend-Down
2023-10-25,-0.008277256991714887,0.17572762218561372,0.2791762013729977,1.4284481609023976,1.8987539752880316,0.2338229319950723,11.31,3.6663611365719495,Trend-Down,Trend-Down,Trend-Down
2023-10-26,-0.013853044767455636,0.09516801569782314,0.39211136890951276,1.0810165851330507,1.3504024378126067,1.7696429894957983,11.73,3.7135278514588865,Trend-Down,Trend-Down,Trend-Down
2023-10-27,0.010075700327460302,0.8066889632106926,0.8559907834101382,0.7848902072477654,0.9993649520371665,-0.25630873794418846,10.91,-6.990622335890883,Trend-Up,Trend-Up,Trend-Up
2023-10-30,0.004916720261455065,0.9194508009153385,0.5175792507204611,1.141534619584241,1.4884956656504937,-0.9588337912068686,11.49,5.316223648029328,Trend-Up,Trend-Up,Trend-Up
2023-10-31,-0.0032025662325179116,0.13060648801127117,0.4979827089337176,0.9290027044592132,1.2066442016406285,-0.10698839231706997,11.83,2.959094865100087,Trend-Down,Trend-Down,Trend-Down
2023-11-01,-0.004740665422755086,0.12627707396813168,0.3634272570442783,0.6443153063723155,0.8389618404361001,-0.319626373698176,12.05,1.8596787827557026,Trend-Down,Trend-Down,Trend-Down
2023-11-02,0.007588543984327734,0.621962196219617,0.7274800456100342,0.5806645499327011,0.7652569224410989,1.1891975807954882,11.08,-8.049792531120337,Trend-Up,Trend-Up,Trend-Up
2023-11-03,0.005088001254360819,0.30145371078802646,0.6578188113098673,0.33982299044230835,0.4539297745979837,-0.37664836108855393,10.88,-1.805054151624541,Range,Range,Range
2023-11-06,0.009419882894969644,0.9007060900264777,0.6927023945267959,0.5836671088387151,0.7796989247311797,-0.6678369732627489,11.11,2.113970588235281,Trend-Up,Range,Trend-Up
2023-11-07,-0.0002601517122361452,0.8220338983050952,0.5233539673607203,0.48642994429759545,0.6527902634672683,-0.11195428613036505,11.19,0.7200720072007227,Range,Range,Range
2023-11-08,0.0018962523252279428,0.6677265500794758,0.5559302979201799,0.3235014272121864,0.4488448844884598,-0.12523152279887848,11.04,-1.3404825737265424,Range,Range,Range
2023-11-09,-0.0024789775503382128,0.19812974868498132,0.3733031674208145,0.4410862425433116,0.6097539245558913,0.3143786215342331,10.98,-0.5434782608695565,Trend-Down,Trend-Down,Range
2023-11-10,0.001549344428804833,0.7870332375871889,0.5127913587265491,0.6272731250659502,0.8529180155744057,-1.4036797132505838,11.11,1.1839708561020013,Range,Range,Range
2023-11-13,0.0009369200554945056,0.36158192090393904,0.3571027512633352,0.40964741520967857,0.5757553852826476,-0.2381675682546414,11.19,0.7200720072007227,Range,Range,Range
2023-11-15,0.011926834348665816,0.8436811977102588,0.648314606741573,0.5771151358672827,0.8137160055895901,2.553750073682991,11.14,-0.44682752457549935,Trend-Up,Trend-Up,Trend-Up
2023-11-16,0.004561522099875814,0.5566968781470322,0.5251839275608375,1.25599538582964,1.6745080184145296,2.1153007510278323,11.65,4.578096947935362,Trend-Up,Trend-Up,Trend-Up
2023-11-17,-0.0016898387064133713,0.4644532659689562,0.49943630214205187,0.7021660466860564,0.9481283788407536,0.8749764274776372,11.83,1.5450643776824036,Range,Range,Range
2023-11-20,-0.001915689394784037,0.27341477603257475,0.46834733893557423,0.43642733827562064,0.6054735655665582,-0.6076068474856233,12.15,2.7049873203719432,Range,Range,Range
2023-11-21,0.004539453640702851,0.3910726182545299,0.5507900677200903,0.37935845203554125,0.5286979799580797,-0.04529115933398783,12.23,0.6584362139917754,Range,Range,Range
2023-11-22,0.0014380743451578581,0.8874281018898879,0.4024594745667971,0.6142788280751205,0.9144359913590737,-0.3048205338137268,11.87,-2.9435813573180813,Range,Range,Range
2023-11-23,-0.0004971771944567438,0.17251131221719174,0.5511010728402033,0.44641955358045377,0.7137666532095384,-0.603837047815248,11.32,-4.633529907329392,Range,Range,Range
2023-11-24,-0.00036864963135030404,0.4039062500000341,0.44519774011299434,0.32331886818188704,0.5476755877885455,-1.2937123752362854,11.33,0.08833922261484162,Range,Range,Range
2023-11-28,0.004799264449574903,0.7676508344030967,0.5108999441028508,0.5874900073907527,1.0141028422651208,0.9195992141663244,12.18,7.5022065313327335,Trend-Up,Trend-Up,Trend-Up
2023-11-29,0.0104023690653956,0.9457364341085083,0.5201793721973094,0.7381845685339918,1.3279029695437334,1.0732171253631393,12.71,4.351395730706087,Trend-Up,Trend-Up,Trend-Up
2023-11-30,0.0018187156036346686,0.8211410570528604,0.5258717660292463,0.7095263284682336,1.2986658787699894,3.9549107922022086,12.69,-0.15735641227381247,Range,Range,Range
2023-12-01,0.0066929417403636116,0.7807139545665449,0.5698005698005698,0.5321222228252485,0.9869820860692152,0.9300459462022765,12.38,-2.4428684003152012,Trend-Up,Trend-Up,Trend-Up
2023-12-04,0.020668150129021567,0.9186762442277986,0.6911349520045172,0.9421466829089151,1.7177481546766626,2.2438174845464967,12.99,4.927302100161546,Trend-Up,Trend-Up,Trend-Up
2023-12-05,0.00813562271593482,0.941465009810328,0.46024636058230683,0.7331540007000582,1.2975220638153206,2.366155519944667,13.46,3.618167821401075,Trend-Up,Trend-Up,Trend-Up
2023-12-06,0.003960661900446416,0.7791438979963555,0.5219347581552306,0.5244129011304932,0.9331576934517398,1.4859438870173889,13.74,2.080237741456159,Trend-Up,Trend-Up,Trend-Up
2023-12-07,-0.001745654966877841,0.5566611387507107,0.5656565656565656,0.4327513079423894,0.7700002128248282,0.44893604965089134,12.67,-7.787481804949059,Range,Range,Range
2023-12-08,0.0032653705657343934,0.7440725244072688,0.3651685393258427,0.6838536152679514,1.180319772825464,0.6011088019329618,12.47,-1.5785319652722896,Trend-Up,Trend-Up,Trend-Up
2023-12-11,0.0013209724646388032,0.716796874999994,0.6142697881828316,0.4876863947878413,0.837045816814468,-0.25422783202650545,12.76,2.3255813953488413,Range,Range,Range
2023-12-12,-0.004319644141333678,0.22986822840409957,0.3342602892102336,0.8167355450962385,1.368408398781857,0.044903647202500854,12.71,-0.39184952978055243,Trend-Down,Trend-Down,Trend-Down
2023-12-13,0.0009542532430260042,0.8689750692520695,0.5749440715883669,0.862548891708301,1.390359914498644,0.08770621161363783,12.07,-5.03540519276161,Range,Range,Range
2023-12-14,0.012250105727946048,0.793330890436053,0.5619742007851934,0.6441577324892517,1.0418615305323902,0.9201314767918826,12.32,2.07125103562551,Trend-Up,Trend-Up,Trend-Up
2023-12-15,0.012932723401643864,0.8612840466926155,0.5492402926280248,1.197763863417635,1.9557855484951119,2.46716835290095,13.13,6.574675324675328,Trend-Up,Trend-Up,Trend-Up
2023-12-18,-0.0017710127163373945,0.4538101319710735,0.5516853932584269,0.548353887850078,0.9010356731875775,-0.0511625182365811,13.9,5.864432597105851,Range,Range,Range
2023-12-19,0.0016084113611267714,0.6894799760908491,0.4722378014582165,0.7798406757065379,1.2446296055201098,-0.05217987318781223,13.87,-0.21582733812950394,Range,Range,Range
2023-12-20,-0.014121502253753415,0.12419657866113464,0.08402893711741792,2.3907631860767014,3.242437358726503,1.0092917429382546,14.45,4.181687094448461,Trend-Down,Trend-Down,Trend-Down
2023-12-21,0.00495977569899031,0.8931150698122312,0.82988248461108,1.4657693112930774,1.8831600580270753,0.07394375524079586,13.76,-4.775086505190307,Trend-Up,Trend-Up,Trend-Up
2023-12-22,0.004438945097753333,0.7399557102182933,0.6898305084745763,0.7403018351803763,0.9356361645133089,0.09179920361594317,13.71,-0.3633720930232509,Trend-Up,Trend-Up,Trend-Up
2023-12-26,0.004306912606443225,0.7576167907921277,0.6036892118501956,0.6888558789441931,0.853227041000539,-0.655695508306884,14.68,7.075127644055423,Trend-Up,Trend-Up,Trend-Up
2023-12-27,0.009952731521102987,0.8833009169213675,0.5264341957255343,0.8309955090684525,1.0209205020920544,-0.23055569545001622,15.56,5.994550408719346,Trend-Up,Trend-Up,Trend-Up
2023-12-28,0.005723917385331179,0.8157148643175386,0.44966442953020136,0.5668382410336739,0.7053580356250134,1.3060916974792427,15.14,-2.699228791773778,Trend-Up,Trend-Up,Trend-Up
2023-12-29,-0.0021718468044464867,0.5835117773019408,0.5203389830508475,0.42979283433187837,0.541308064562856,-0.07005806178496277,14.5,-4.227212681638049,Range,Range,Range
2024-01-01,0.0004831718158977427,0.39771986970685935,0.6802683063163779,0.7060100543190797,0.8780083224893119,-1.4700099844670529,14.68,1.2413793103448256,Range,Range,Range
2024-01-02,-0.003500154080370299,0.5508877219304797,0.435195530726257,0.9228830691689073,1.1420493488690746,-0.1136677043920249,14.58,-0.6811989100817373,Range,Range,Trend-Down
2024-01-03,-0.0068518125340398806,0.09623549391451945,0.5187255449972051,0.8209654069855324,1.0021699973052418,0.5138310706452393,14.1,-3.292181069958855,Trend-Down,Trend-Down,Trend-Down
2024-01-04,0.006564470067178307,0.7766308835672797,0.6416992733370598,0.5591312457869031,0.6848288634725079,0.8827570413918704,13.33,-5.460992907801421,Trend-Up,Trend-Up,Trend-Up
2024-01-05,0.002410128078453866,0.6777408637873756,0.49272116461366183,0.5545627061186037,0.6751528065945045,0.4670192994185633,12.63,-5.251312828207045,Trend-Up,Trend-Up,Range
2024-01-08,-0.00911067302909152,0.07415605976756538,0.3179544191217343,1.2599358527402003,1.4674155782635152,-0.470599162345785,13.46,6.571654790182113,Trend-Down,Trend-Down,Trend-Down
2024-01-09,0.0014805001626922998,0.13068731848983406,0.5475391498881432,0.9589298602682415,1.0878121338967324,-0.5133075887096475,13.26,-1.4858841010401247,Range,Range,Range
2024-01-10,0.003427733309816494,0.8801759834368625,0.513437849944009,0.8936707572610614,1.0112800649061593,-0.6572614028314814,12.97,-2.187028657616885,Trend-Up,Trend-Up,Trend-Up
2024-01-11,0.0013183031357111297,0.40263653483993017,0.6159954622802042,0.6132432831959791,0.7036560963651065,-0.7020191373696689,12.77,-1.542020046260606,Range,Range,Range
2024-01-12,0.01142642004508665,0.841858282496476,0.5217637083097796,0.9733015750494921,1.1070704971686778,0.3539797158208178,13.1,2.584181675802655,Trend-Up,Trend-Up,Trend-Up
2024-01-15,0.009267146390311787,0.8809210526315885,0.5216170690623245,0.6878621741422652,0.8117923520615262,1.3400120641045046,13.79,5.267175572519078,Trend-Up,Trend-Up,Trend-Up
2024-01-16,-0.002948303989826928,0.4049238743116237,0.27441077441077444,0.7005623561770772,0.81629954782242,0.3125014090986618,13.57,-1.595358955765036,Trend-Down,Trend-Down,Trend-Down
2024-01-17,-0.02089432333437724,0.07141670818800881,0.23063973063973064,1.395562292699544,1.5377542811171103,2.484867544271754,15.08,11.127487103905676,Trend-Down,Trend-Down,Trend-Down
2024-01-18,-0.005085307540579342,0.6960803624187482,0.4450084602368866,1.1827744062248935,1.3857764797401626,1.4768759949758279,14.07,-6.697612732095493,Range,Range,Range
2024-01-19,0.007461938985893868,0.4958158995816127,0.7077185017026106,0.44213408317299896,0.5545726136264677,0.7470229989584161,13.88,-1.3503909026297056,Range,Range,Range
2024-01-23,-0.01774086132899222,0.0828476643055691,0.11728395061728394,2.625619149857814,2.8989161229953555,1.9252788437861934,14.85,6.98847262247837,Trend-Down,Trend-Down,Trend-Down
2024-01-24,0.010130045011959243,0.917716934666093,0.7655016910935738,1.6087946508684776,1.7066567773039032,1.2812809356293453,14.38,-3.1649831649831595,Trend-Up,Trend-Up,Trend-Up
2024-01-25,-0.00472407179097567,0.49799481009671576,0.546426561620709,0.9926191658158761,1.0397988593855445,1.2669626291331024,13.87,-3.546592489568856,Trend-Down,Trend-Down,Trend-Down
2024-01-29,0.01803059112239258,0.9231230331185334,0.6185164528722811,1.5348980568232071,1.5565845181306135,0.7851783488599501,15.68,13.04974765681326,Trend-Up,Trend-Up,Trend-Up
