date,return_pct,day_range_pct,close_in_range,range_ratio,breadth_ratio,vix_change_pct,label_a,label_b,label_c,label_d
2021-06-17,-0.0048295391484409755,0.009678104715063555,0.48918741808649713,1.1526332685008618,0.30727396329027873,2.8244788164088765,Bearish,Range-Chop,Range,Range
2021-06-18,-0.0005130198707571365,0.0197942822182852,0.7483902124919525,2.2553824928293955,0.24915139171758316,-3.2047089601046337,Neutral,Range-Chop,Chaotic,Expansion
2021-06-21,0.004026563202377043,0.016546209833995924,0.9281310211946064,1.7878057182225273,0.6336295283663704,1.756756756756755,Bullish,Trend-Up,Directional,Trend-Up
2021-06-22,0.0016670371193598932,0.009122662178896875,0.1437521754263814,0.9851862012207641,0.6066576086956522,-2.1248339973439596,Neutral,Range-Chop,Range,Range
2021-06-23,-0.005439761614176253,0.011982691667591257,0.06878306878306878,1.268349970640046,0.36953551912568305,4.274084124830386,Bearish,Trend-Down,Directional,Trend-Down
2021-06-24,0.006597840880476991,0.0075667991547113305,0.7392586352148341,0.7948039773678318,0.3819538670284939,-1.7566688353936215,Neutral,Trend-Up,Directional,Trend-Up
2021-06-25,0.004426726280758242,0.006237947620238815,0.8939086294416354,0.6543763494436137,0.5782638414217361,-11.456953642384109,Bullish,Range-Chop,Directional,Trend-Up
2021-06-28,-0.002878246696951803,0.007786713407963885,0.18259109311741775,0.8512398118311991,0.5394021739130435,0.2243829468960444,Neutral,Range-Chop,Range,Range
2021-06-29,-0.004189140483221276,0.007072533781861202,0.21814930710774588,0.7764530292775225,0.42198100407055633,-2.9850746268656745,Bearish,Range-Chop,Directional,Trend-Down
2021-06-30,-0.0017112795227467448,0.008277005038591122,0.09781357882623679,0.9071612499130094,0.47379169503063306,0.3846153846153901,Neutral,Range-Chop,Range,Range
2021-07-01,-0.002639697229908089,0.005629233851731705,0.14632768361582743,0.6171117774213791,0.49588477366255146,-1.609195402298857,Neutral,Range-Chop,Range,Range
2021-07-02,0.0026913265306123257,0.006530612244897936,0.842285156250003,0.7162466994246918,0.6030323914541695,-5.841121495327103,Neutral,Range-Chop,Range,Range
2021-07-05,0.007133225630000961,0.005336403302336915,0.861740166865314,0.5892060816742261,0.6826265389876881,-0.16542597187758123,Bullish,Trend-Up,Directional,Trend-Up
2021-07-06,-0.0010167768174885738,0.007149014642217756,0.15238515901059974,0.7909722950075156,0.3965635738831615,1.7398508699254274,Neutral,Range-Chop,Range,Range
2021-07-07,0.0038815924644002298,0.007197382769901762,0.8779095300834447,0.830234084445406,0.5598349381017882,-0.5700325732898901,Bullish,Range-Chop,Directional,Trend-Up
2021-07-08,-0.009556255962820392,0.012774211018504839,0.221838797140744,1.427164315615438,0.35318559556786705,11.056511056511052,Bearish,Trend-Down,Directional,Trend-Down
2021-07-09,-0.0024224467347834233,0.006237323482473843,0.581549439347595,0.6872033764732689,0.575,-4.572271386430685,Neutral,Range-Chop,Range,Range
2021-07-12,0.00017845989113962624,0.009206618312534305,0.33125649013499564,1.038107044682805,0.5851137146795313,0.38639876352396224,Neutral,Range-Chop,Range,Range
2021-07-13,0.007630985305175697,0.004855791901915483,0.8891076115485692,0.5442954338470251,0.5590277777777778,-2.848344880677452,Bullish,Trend-Up,Directional,Trend-Up
2021-07-14,0.0026308549962530403,0.007155799106394662,0.7931948740609835,0.8155395787159639,0.5248275862068965,-0.2377179080824038,Neutral,Range-Chop,Range,Range
2021-07-15,0.004431072382592438,0.0061404255721760415,0.7108371854134614,0.7159141050154461,0.45467128027681664,-2.5416997617156496,Neutral,Range-Chop,Directional,Range
2021-07-16,-5.023800253711741e-05,0.005001821127591944,0.5122410546139292,0.640106081610509,0.49411764705882355,-4.563977180114089,Neutral,Range-Chop,Range,Range
2021-07-19,-0.010738912543803436,0.008126405164726104,0.3469860896445113,1.0972843484344166,0.4095303867403315,8.283518360375737,Bearish,Trend-Down,Directional,Trend-Down
2021-07-20,-0.00763693151519762,0.009516010258754315,0.3572381587725188,1.267760487144802,0.19576719576719576,4.17981072555206,Bearish,Trend-Down,Directional,Trend-Down
2021-07-22,0.012279220322285456,0.006934448986380565,0.9008302583025827,0.949128797828558,0.7281167108753316,-9.992429977289934,Bullish,Trend-Up,Directional,Trend-Up
2021-07-23,0.002022238301825352,0.008303816026870468,0.6670471841704709,1.1441508119639476,0.4328457446808511,-1.093355761143825,Neutral,Range-Chop,Range,Range
2021-07-26,-0.001992930143383642,0.006076544915032456,0.28489880643487936,0.839742891382506,0.4806924101198402,5.867346938775507,Neutral,Range-Chop,Range,Range
2021-07-27,-0.004929081263487789,0.011409559257983643,0.2517308224868508,1.535419678544087,0.40212342402123424,6.265060240963866,Bearish,Trend-Down,Chaotic,Expansion
2021-07-28,-0.0023529112911164773,0.016133795236386566,0.7713048612477837,2.0372894947874842,0.3530979347101932,3.476946334089184,Neutral,Range-Chop,Range,Range
2021-07-29,0.004395457496785493,0.005063847123378429,0.510999371464499,0.6511951538965378,0.6289140572951366,-5.405405405405407,Bullish,Range-Chop,Range,Range
2021-07-30,-0.0009760147543010911,0.007475385731805019,0.15430267062313757,0.9540371666026242,0.5359301544660846,-1.1583011583011473,Neutral,Range-Chop,Range,Range
2021-08-02,0.007745962868860978,0.0036953508362912004,0.8669527896995708,0.47971999176446367,0.679384203480589,0.07812499999999833,Bullish,Trend-Up,Directional,Trend-Up
2021-08-03,0.015460980853186701,0.014639458865670092,0.9305525693399282,1.8047067497041263,0.5090664875755541,7.338017174082744,Neutral,Trend-Up,Directional,Trend-Up
2021-08-04,0.007938254575887704,0.007070347008043711,0.7246821569486965,0.8847944142746406,0.2596026490066225,-3.927272727272721,Neutral,Trend-Up,Directional,Trend-Up
2021-08-05,0.002201884517922581,0.008558442197456237,0.6058210564139433,1.0690277724426798,0.3229235880398671,-2.5738077214231767,Neutral,Range-Chop,Range,Range
2021-08-06,-0.0034612693775851744,0.006962429271046894,0.13133539003967704,0.9025816460479785,0.5555555555555556,-2.0202020202020186,Neutral,Range-Chop,Directional,Range
2021-08-09,0.0012347427670553746,0.008726336662930665,0.5589273112208915,1.1081133919843646,0.3253652058432935,0.0,Neutral,Range-Chop,Range,Range
2021-08-10,0.0013439330801285898,0.009656635861793243,0.4958598726114673,1.2217661134997368,0.14257425742574256,0.7930214115781239,Neutral,Range-Chop,Range,Range
2021-08-11,0.00013206307086566227,0.01082302934257165,0.6793416572077198,1.3198254714331232,0.32142857142857145,0.0,Neutral,Range-Chop,Range,Expansion
2021-08-12,0.005045371493497486,0.005441508391039344,0.874717832957107,0.6698166698166717,0.8546666666666667,-2.6750590086546153,Bullish,Trend-Up,Directional,Trend-Up
2021-08-13,0.01006453032191823,0.01022341179633835,0.9133293484757916,1.2322082896020852,0.44906166219839144,5.012126111560235,Neutral,Trend-Up,Directional,Trend-Up
2021-08-16,0.0020539533307923907,0.0065732556521529584,0.7574781408191272,0.7917797737251637,0.3026052104208417,3.6181678214010824,Neutral,Range-Chop,Range,Range
2021-08-17,0.0031123494766964743,0.008038978328266704,0.8952309425459936,0.968997889527674,0.33489304812834225,-0.371471025260035,Neutral,Range-Chop,Directional,Range
2021-08-18,-0.002753602253439791,0.009991212547999952,0.19879518072289157,1.2010273848713955,0.3215003348961822,-3.728560775540641,Neutral,Range-Chop,Range,Trend-Down
2021-08-20,-0.007142921808091618,0.00805728822459012,0.5576779026217283,0.957195095719509,0.14627659574468085,8.597986057319902,Bearish,Range-Chop,Range,Range
2021-08-23,0.0027932281693565653,0.011963162213914427,0.511941056910571,1.3787305590584222,0.1899404367968233,-2.3537803138373756,Neutral,Range-Chop,Range,Expansion
2021-08-24,0.007768338036365341,0.009201979819900601,0.8517786561264815,1.0432093462760883,0.7861885790172642,-3.6523009495982475,Bullish,Trend-Up,Directional,Trend-Up
2021-08-25,0.0006045258231779371,0.005711415613007274,0.18062137967352632,0.6722956826509527,0.6445783132530121,2.3502653525398065,Neutral,Range-Chop,Range,Range
2021-08-26,0.00013525983414131026,0.004827273191801406,0.4171855541718593,0.6058319815911519,0.48887390424814564,0.29629629629629,Neutral,Range-Chop,Range,Range
2021-08-27,0.004105332123171879,0.009403795178188287,0.8922978587408216,1.1470782315419068,0.6227951153324288,-0.9601181683899485,Bullish,Range-Chop,Directional,Trend-Up
2021-08-30,0.013519742355673658,0.011173167636424673,0.8904366461291157,1.3348828893259517,0.7439678284182306,-0.6711409395973144,Bullish,Trend-Up,Directional,Trend-Up
2021-08-31,0.01188053900968944,0.014036341514554707,0.9103723963812366,1.597163883195007,0.49732262382864795,9.009009009009002,Neutral,Trend-Up,Directional,Trend-Up
2021-09-01,-0.0032657802267076486,0.009963694096496698,0.1241944932630383,1.171565347197202,0.4717741935483871,-2.272727272727273,Neutral,Range-Chop,Directional,Trend-Down
2021-09-02,0.009246760852060776,0.010880609033013647,0.9389128094725587,1.2445575725098732,0.6915322580645161,0.3523608174771016,Bullish,Trend-Up,Directional,Trend-Up
2021-09-03,0.005190276282845296,0.007421311756019172,0.8709929632525388,0.8599620110604815,0.5141318977119784,2.1067415730337005,Neutral,Trend-Up,Directional,Trend-Up
2021-09-06,0.0031286799510494845,0.004848876676903185,0.38392857142857145,0.5704390343282061,0.4966442953020134,3.9202200825309514,Neutral,Range-Chop,Directional,Range
2021-09-07,-0.0009034515301131751,0.008602930175281106,0.5023411371237361,1.012563920214027,0.2966442953020134,-1.3898080741230912,Neutral,Range-Chop,Range,Range
2021-09-08,-0.0004953317859014428,0.0074414961323803425,0.7685758513931789,0.8833886020990783,0.5203252032520326,-3.288590604026847,Neutral,Range-Chop,Range,Range
2021-09-09,0.0009075978909154347,0.004434263981329457,0.864847303443777,0.5446148946334782,0.5483651226158038,-3.2616238723108997,Neutral,Range-Chop,Range,Range
2021-09-13,-0.0008031434863337017,0.0062869726672134425,0.788919413919415,0.7672715136397773,0.5208471211118465,0.6456241032998555,Neutral,Range-Chop,Range,Range
2021-09-14,0.0014231963722897145,0.004119778972417647,0.1811188811188913,0.519877119953466,0.6007879185817465,-3.2074126870990685,Neutral,Range-Chop,Range,Range
2021-09-15,0.008023590333716912,0.008388952819332524,0.9091220850480105,1.0459860822153633,0.6531147540983606,1.104565537555231,Bullish,Trend-Up,Directional,Trend-Up
2021-09-16,0.006281589890093642,0.007657203850577376,0.8874394334700053,0.9620625358577025,0.4558047493403694,4.952658412235977,Neutral,Trend-Up,Directional,Trend-Up
2021-09-17,-0.0025156697580758225,0.014481409001956906,0.18605562083823007,1.7740870713317796,0.24917817225509534,5.690492713393478,Neutral,Range-Chop,Range,Trend-Down
2021-09-20,-0.010705055117528173,0.014839225141667868,0.13450852653765888,1.7364542263479303,0.17405475880052151,14.839133289560067,Bearish,Trend-Down,Directional,Trend-Down
2021-09-21,0.009490196529266637,0.014499709718398104,0.9351833498513438,1.6481541979745202,0.49337748344370863,-5.546026300743276,Neutral,Trend-Up,Directional,Trend-Up
2021-09-22,-0.0008740462361916945,0.004922560072884679,0.2620011567380135,0.5771702301670809,0.7026315789473684,-0.18159806295400205,Neutral,Range-Chop,Range,Range
2021-09-23,0.01574659550398505,0.011247161139020962,0.8938434253863669,1.2740272106647872,0.6438992042440318,0.6670709520921952,Bullish,Trend-Up,Directional,Trend-Up
2021-09-24,0.0016972498940972525,0.007195778476627045,0.2635477582845947,0.8153210425937698,0.31540983606557377,1.9277108433734955,Neutral,Range-Chop,Range,Range
2021-09-27,0.00010642349830836118,0.007875338874823478,0.37126600284493333,0.8983595035381605,0.4357284113381674,6.678486997635927,Neutral,Range-Chop,Range,Range
2021-09-28,-0.005964682359661966,0.018860157602029675,0.512249443207127,2.0531971648502423,0.35949868073878627,2.7146814404432047,Bearish,Volatile-Whipsaw,Chaotic,Expansion
2021-09-29,-0.002101574208669965,0.009781053153488081,0.594182027649762,1.0795348547975805,0.5701058201058201,1.6181229773462824,Neutral,Range-Chop,Range,Range
2021-09-30,-0.005259354197602484,0.008853105079807971,0.20918367346940242,0.9792961309059309,0.49243918474687703,-2.3354564755838707,Neutral,Trend-Down,Directional,Trend-Down
2021-10-01,-0.004887005729886651,0.005917193348904396,0.759232613908852,0.6681086277337186,0.4953519256308101,-6.467391304347814,Neutral,Range-Chop,Directional,Range
2021-10-04,0.009080512547021025,0.009670859939368353,0.6481863757003808,1.0722868707311084,0.7564356435643564,-2.7309703660662543,Bullish,Trend-Up,Directional,Trend-Up
2021-10-05,0.007407616759697477,0.010883911538189742,0.9420929628667801,1.177333802106417,0.6132450331125828,-2.0310633213859015,Bullish,Trend-Up,Directional,Trend-Up
2021-10-06,-0.00989210146838504,0.015230918568310325,0.12101676183458794,1.6001061039228817,0.30189914865749834,5.6707317073170715,Bearish,Trend-Down,Directional,Trend-Down
2021-10-07,0.00818032415278247,0.005312818769126148,0.28319999999999224,0.5584595451905469,0.7257745550428477,-6.75129832660126,Bullish,Range-Chop,Directional,Range
2021-10-08,0.005893644588217839,0.005705340254688638,0.5403940886699723,0.600236546422236,0.5216251638269986,-3.1559405940594045,Neutral,Trend-Up,Range,Trend-Up
2021-10-11,0.0028359560105504222,0.011335441906209607,0.5267438994330838,1.1672636772977836,0.5368558382257013,2.811501597444086,Neutral,Range-Chop,Range,Range
2021-10-12,0.0025632524330001516,0.008007377709176762,0.8837856645789796,0.8100680693941438,0.5030120481927711,-1.4916096954630218,Neutral,Range-Chop,Range,Range
2021-10-13,0.009437554017213134,0.00817309963622616,0.7548452907174468,0.8286607872418315,0.5290909090909091,1.577287066246068,Neutral,Trend-Up,Directional,Trend-Up
2021-10-14,0.009734744724489541,0.005618951918179651,0.8804507594316432,0.5803241398919486,0.48431845597104944,-2.0496894409938,Neutral,Trend-Up,Directional,Trend-Up
2021-10-18,0.007552396454463484,0.005335754462593945,0.32447623914153595,0.5825184920599603,0.5170965806838632,9.004438807863043,Neutral,Range-Chop,Directional,Range
2021-10-19,-0.0031552655862272516,0.012271980646261173,0.18103638368246647,1.36376622009713,0.17767106842737096,1.1052937754508303,Bearish,Trend-Down,Directional,Trend-Down
2021-10-20,-0.008260604004072025,0.013516118086189384,0.2299658565977097,1.4987733477822442,0.1696642685851319,5.350978135788261,Bearish,Trend-Down,Directional,Trend-Down
2021-10-21,-0.004844908193095576,0.01840517666122873,0.38697204045210665,1.8825242174813828,0.44146341463414634,-1.474604041507371,Bearish,Volatile-Whipsaw,Chaotic,Expansion
2021-10-22,-0.0034767109873967694,0.015397648819183605,0.287781350482324,1.5318729733057919,0.33047735618115054,-2.7161862527716103,Bearish,Trend-Down,Chaotic,Expansion
2021-10-25,0.0005796333405096998,0.015064946535724814,0.5749358739465028,1.4366938668070595,0.21927710843373494,0.3418803418803346,Neutral,Range-Chop,Chaotic,Expansion
2021-10-26,0.00788948105972831,0.0116493980822493,0.8008524745441677,1.0913413704435964,0.7816858702243784,-4.8835888699602465,Bullish,Trend-Up,Directional,Trend-Up
2021-10-27,-0.0031447745834337626,0.009532854546648739,0.2472006890611531,0.9395864524743924,0.5100303951367782,0.4776119402984973,Neutral,Range-Chop,Directional,Range
2021-10-28,-0.019422380490858537,0.021484326737484863,0.14773162939296938,1.9938337664984918,0.17346938775510204,6.417112299465252,Bearish,Trend-Down,Directional,Trend-Down
2021-10-29,-0.010393537638774042,0.01695389827661034,0.1933938893476562,1.4875139723133215,0.39233576642335766,-2.6800670016750443,Bearish,Trend-Down,Directional,Trend-Down
2021-11-01,0.014599655380227672,0.014543067568676382,0.9048638132295833,1.217057751047757,0.7145454545454546,-1.090074584050495,Bullish,Trend-Up,Directional,Trend-Up
2021-11-02,-0.0022699829611844136,0.009183112888427908,0.2511387792286779,0.7806277261521016,0.6451219512195122,-1.044083526682133,Neutral,Range-Chop,Range,Range
2021-11-03,-0.0033400507016901892,0.012901819279499314,0.3087088388214914,1.0844208473799772,0.425273390036452,-5.451348182883938,Bearish,Range-Chop,Directional,Trend-Down
2021-11-04,0.004913288313552977,0.002633320620106383,0.34504792332269385,0.23287824113686556,0.8899755501222494,-2.3558586484810853,Bullish,Range-Chop,Directional,Range
2021-11-08,0.008469704411502077,0.01404826754777643,0.9235200635677396,1.2014033077969506,0.543134872417983,3.746031746031745,Neutral,Trend-Up,Directional,Trend-Up
2021-11-09,-0.0013448782553109329,0.007169916789116962,0.47240447703590177,0.6142503230088974,0.6062846580406654,-2.0807833537331692,Neutral,Range-Chop,Range,Range
2021-11-10,-0.0014990925086938445,0.00810507502389958,0.6988034188034238,0.7028631159063319,0.46804625684723067,1.937499999999992,Neutral,Range-Chop,Range,Range
2021-11-11,-0.007970161845347934,0.009610261305863165,0.4354605833092623,0.8262944404676577,0.3290676416819013,0.24524831391785837,Bearish,Trend-Down,Range,Trend-Down
2021-11-12,0.012820584549279479,0.012146405872347964,0.9067250115154301,1.0189976648947954,0.46638141809290956,-6.911314984709484,Neutral,Trend-Up,Directional,Trend-Up
2021-11-15,0.00037010951374805146,0.007670105370731087,0.27475693194094963,0.6461370219993811,0.32123411978221417,1.64257555847569,Neutral,Range-Chop,Range,Range
2021-11-16,-0.0060879816891180605,0.009599960241752354,0.2323842392867469,0.7949518159059042,0.43914373088685016,-1.745313510019401,Bearish,Trend-Down,Directional,Trend-Down
2021-11-17,-0.005586359393750739,0.007967020756478146,0.13528591352860012,0.6684535601911256,0.36973764490543015,-1.447368421052624,Bearish,Trend-Down,Directional,Trend-Down
2021-11-18,-0.00747821763093881,0.01436421182603149,0.29677168416958266,1.1961895013550683,0.17970660146699266,-0.8010680907877236,Bearish,Trend-Down,Directional,Trend-Down
2021-11-22,-0.019603372962262444,0.02954156534270013,0.25933689024390005,2.3390718145857656,0.11543134872417983,17.900403768506056,Bearish,Trend-Down,Directional,Expansion
2021-11-23,0.004983765441491039,0.01938386190146741,0.850859004739331,1.4856049021441462,0.8097264437689969,2.853881278538813,Bullish,Trend-Up,Directional,Trend-Up
2021-11-24,-0.005044748576701008,0.014088731585667804,0.2475669099756676,1.0914764365463068,0.5759803921568627,-5.105438401775794,Neutral,Trend-Down,Directional,Trend-Down
2021-11-25,0.006959497675860904,0.01221070281164842,0.8678579826005227,0.9408979790493587,0.625609756097561,-2.5730994152046858,Bullish,Trend-Up,Directional,Trend-Up
2021-11-26,-0.02907120963718013,0.0210820443367311,0.11022450635650506,1.5679538562673652,0.15640096618357488,24.8499399759904,Bearish,Trend-Down,Directional,Trend-Down
2021-11-29,0.0016151341001793273,0.022218372003559125,0.7178165477134544,1.6088458880442265,0.16606060606060605,0.14423076923075762,Neutral,Range-Chop,Chaotic,Expansion
2021-11-30,-0.004148599004922593,0.023059173974357847,0.13172282263191168,1.640849110728629,0.5819622181596588,1.6322611617859022,Neutral,Trend-Down,Directional,Trend-Down
2021-12-01,0.010816571670827724,0.008761599698525559,0.6898521505376476,0.6352120041408279,0.6039000609384522,-8.12470477090223,Bullish,Trend-Up,Directional,Trend-Up
2021-12-02,0.013674571413592407,0.015789105779144705,0.9310090389227186,1.1313902889521938,0.7349693251533742,-6.992287917737787,Bullish,Trend-Up,Directional,Trend-Up
2021-12-03,-0.011777618789022948,0.017756936842195998,0.05145631067961636,1.2690850471799826,0.5098643649815043,2.0453289110005586,Neutral,Trend-Down,Directional,Trend-Down
2021-12-06,-0.016540964254769808,0.018901882337890367,0.06322104291647229,1.2628818415812715,0.2549140049140049,8.775731310942565,Bearish,Trend-Down,Directional,Trend-Down
2021-12-07,0.01563659477597601,0.01560407397005138,0.7159909056460768,1.0228781286640438,0.7835683629675047,-8.067729083665325,Bullish,Trend-Up,Directional,Trend-Up
2021-12-08,0.017060902268771105,0.010226062049171133,0.9154568744662753,0.6747918287377108,0.7766217870257038,-6.446370530877579,Bullish,Trend-Up,Directional,Trend-Up
2021-12-09,0.002696088953762832,0.009367621173743268,0.8386801099908266,0.6265973638112801,0.6244622003687769,-3.879559930515334,Neutral,Range-Chop,Range,Range
2021-12-10,-0.0003168377876159312,0.007370046555173935,0.8214562354763785,0.4985133413136602,0.6291309669522643,-3.2530120481927867,Neutral,Range-Chop,Range,Range
2021-12-13,-0.008169010867268511,0.0161924014779028,0.04337859284076637,1.0810450165368792,0.46374162096282756,3.1755915317559253,Neutral,Trend-Down,Directional,Trend-Down
2021-12-14,-0.0024959336720740133,0.008659479222143938,0.6589095744680933,0.5721459276448493,0.450609756097561,2.2933011466505673,Neutral,Range-Chop,Range,Range
2021-12-15,-0.0059740604563374156,0.009177542150315441,0.18364779874214293,0.6065750445870812,0.3724770642201835,1.5929203539822985,Bearish,Trend-Down,Directional,Trend-Down
2021-12-16,0.001567816786091747,0.011288280859860278,0.3263888888888963,0.7344787524440048,0.2988293284041898,-7.665505226480828,Neutral,Range-Chop,Range,Range
2021-12-17,-0.015259386377866946,0.01923076923076927,0.05652698221284281,1.2358074942019173,0.14085365853658535,2.767295597484274,Bearish,Trend-Down,Directional,Trend-Down
2021-12-20,-0.021842545274709746,0.025310270117513942,0.47452896022331015,1.6304935286587907,0.06877662811929397,16.095471236230104,Bearish,Volatile-Whipsaw,Chaotic,Expansion
2021-12-21,0.009428681489328294,0.01493601858651042,0.33286318758814454,0.9574057641112769,0.7515337423312883,-7.538218239325249,Bullish,Range-Chop,Directional,Range
2021-12-22,0.011007194030117962,0.009033531395248304,0.8973597359736022,0.595436948533025,0.7913846153846154,-5.4732041049030835,Bullish,Trend-Up,Directional,Trend-Up
2021-12-23,0.006909282855954713,0.006080640737933949,0.5533462657613779,0.41412690921142054,0.6633846153846154,-4.523522316043415,Bullish,Trend-Up,Range,Trend-Up
2021-12-24,-0.004032777667139054,0.01440905310263229,0.38272357723577827,1.013294339350627,0.2860650705954573,2.0214782059380827,Bearish,Range-Chop,Directional,Trend-Down
2021-12-27,0.004851870910828504,0.01639932367860022,0.9074771382463711,1.17262405382674,0.5586080586080586,6.0061919504644115,Bullish,Range-Chop,Directional,Trend-Up
2021-12-28,0.008603409174043453,0.005214719438144622,0.8092031425364727,0.4002830284039159,0.8046398046398047,-3.738317757009349,Bullish,Trend-Up,Directional,Trend-Up
2021-12-29,-0.0011402376220388533,0.006342390437091046,0.33806038426347057,0.4954276066041878,0.5252586731588558,-1.4563106796116625,Neutral,Range-Chop,Range,Range
2021-12-30,-0.000560603243946467,0.006837616768136865,0.48937977909942076,0.5527119042028684,0.43013365735115433,2.0320197044335093,Neutral,Range-Chop,Range,Range
2021-12-31,0.008724740539236553,0.009433880010113914,0.7119531731361664,0.789339299175641,0.7301587301587301,-2.1122510561255368,Bullish,Trend-Up,Directional,Trend-Up
2022-01-03,0.015653406553513438,0.015175132029699246,0.920448072906776,1.3003011899471797,0.7593939393939394,1.418002466091248,Bullish,Trend-Up,Directional,Trend-Up
2022-01-04,0.01018682945925553,0.01327890523496935,0.9045075838496107,1.164210657215691,0.5048076923076923,-2.0060790273556126,Neutral,Trend-Up,Directional,Trend-Up
2022-01-05,0.0067395852346920915,0.010999564735120383,0.9006893030380367,0.9693265197540288,0.5026962252846016,6.885856079404462,Neutral,Trend-Up,Directional,Trend-Up
2022-01-06,-0.010005439254682558,0.007944101198030792,0.6344803370786606,0.7085105853670743,0.4822396146899458,4.352872896111434,Neutral,Range-Chop,Directional,Range
2022-01-07,0.0037642497703693767,0.011295566863331852,0.5395360439012276,0.9799440241502821,0.5465538089480049,-2.1134593993325863,Neutral,Range-Chop,Range,Range
2022-01-10,0.010700230734251415,0.007764123350193922,0.8976861894432283,0.7009985300826154,0.7201917315757939,0.4545454545454448,Bullish,Trend-Up,Directional,Trend-Up
2022-01-11,0.002913354773847132,0.006490476745929832,0.7817715019255429,0.5973544635439889,0.4526378896882494,0.45248868778281587,Neutral,Range-Chop,Range,Range
2022-01-12,0.008673137366213002,0.005491325478033394,0.8426626323751694,0.5147440556536259,0.5449101796407185,-3.265765765765776,Neutral,Trend-Up,Directional,Trend-Up
2022-01-13,0.002495559331991748,0.005954750485247688,0.8667588750576244,0.5758738334506,0.544280442804428,-2.73573923166472,Neutral,Range-Chop,Range,Range
2022-01-14,-0.00011228077862612817,0.009163206958121969,0.8135086670651472,0.9289154786857436,0.6004917025199754,-0.8976660682226338,Neutral,Range-Chop,Range,Range
2022-01-17,0.002867589663530623,0.005083329909754421,0.8550646551724048,0.5684619978866392,0.6219362745098039,1.2681159420289907,Neutral,Range-Chop,Range,Range
2022-01-18,-0.010653754349167821,0.01447719861700555,0.1024335031126123,1.6152474976004332,0.18309002433090024,6.0226595110316135,Bearish,Trend-Down,Directional,Trend-Down
2022-01-19,-0.00964221928388631,0.013487513146598684,0.2189930413426122,1.4478538515105221,0.4479166666666667,0.2249718785151808,Bearish,Trend-Down,Directional,Trend-Down
2022-01-20,-0.010112384605093117,0.016459104490924494,0.36765453005926935,1.655545587080857,0.4858548585485855,-0.16835016835017472,Neutral,Volatile-Whipsaw,Chaotic,Expansion
2022-01-21,-0.007875767303035297,0.012488032888438362,0.5921082299887391,1.2519230497805256,0.1597560975609756,6.183249016301301,Bearish,Range-Chop,Range,Range
2022-01-24,-0.026567861430481288,0.03414570461169956,0.2514337960269292,3.1126059116486764,0.0430563978168587,20.857596611963988,Bearish,Trend-Down,Directional,Expansion
2022-01-25,0.0075135138287141245,0.027543719495483857,0.9339472848523328,2.2236083323526015,0.7022574740695546,-6.4388961892247,Bullish,Trend-Up,Directional,Trend-Up
2022-01-27,-0.009711800300382767,0.0182747374543855,0.7708630245447393,1.417524326872353,0.4015892420537897,-1.357677902621719,Bearish,Range-Chop,Directional,Range
2022-01-28,-0.0004792476980038929,0.017323050937601447,0.08383940620783421,1.279337023728598,0.6150966936993137,-1.756051257712392,Neutral,Range-Chop,Range,Range
2022-01-31,0.013910694394498657,0.00852826724437848,0.5190263969831871,0.6317681711859927,0.5868893011750155,6.038647342995169,Bullish,Trend-Up,Range,Trend-Up
2022-02-01,0.013667938303964622,0.021790845941574016,0.8794495170040951,1.5971004078872353,0.581122763726095,-8.974943052391794,Bullish,Trend-Up,Directional,Trend-Up
2022-02-02,0.011557816104706076,0.006815783260368,0.878130217028392,0.5189011250798561,0.7748303516347933,-6.656656656656666,Bullish,Trend-Up,Directional,Trend-Up
2022-02-03,-0.012362204724409409,0.015185601799775027,0.18166666666666398,1.150993264557932,0.410129709697344,2.7345844504021533,Bearish,Trend-Down,Directional,Trend-Down
2022-02-04,-0.0024999715265202616,0.00884101547818362,0.3462157809983897,0.6600133915760603,0.3533415841584158,-1.3569937369519915,Neutral,Range-Chop,Range,Range
2022-02-07,-0.017281046796412514,0.02382637885854881,0.22570983586916837,1.6960793278267075,0.29804161566707466,8.148148148148163,Bearish,Trend-Down,Directional,Trend-Down
2022-02-08,0.003087674861737222,0.015266998187479626,0.8489345509893423,1.0416480870418232,0.24432166973603436,-3.669275929549902,Neutral,Range-Chop,Directional,Range
2022-02-09,0.011412107084425305,0.008000926636454542,0.9033659066232208,0.5452769308191047,0.5895384615384616,-5.738953783646534,Bullish,Trend-Up,Directional,Trend-Up
2022-02-10,0.008133968552090476,0.012156575315796062,0.8417333961375304,0.819643649981658,0.5015460729746444,-4.579741379310334,Neutral,Trend-Up,Directional,Trend-Up
2022-02-11,-0.013126318808804993,0.008619294155067776,0.4728171334431631,0.5810169231947313,0.17657878602084612,5.477131564088079,Bearish,Trend-Down,Range,Trend-Down
2022-02-14,-0.030616267859969293,0.016682254420926836,0.1143695014662687,1.0843317153465521,0.0627666057282145,23.019271948608143,Bearish,Trend-Down,Directional,Trend-Down
2022-02-15,0.030259220557152133,0.031808844135179426,0.9579094727018213,1.8508921939507,0.756441717791411,-10.313315926892955,Bullish,Trend-Up,Directional,Trend-Up
2022-02-16,-0.001743269682379145,0.013421735835573524,0.2769428939459021,0.8091089900033795,0.6323891625615764,-0.09704027171275874,Neutral,Range-Chop,Range,Range
